date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,14.3083
2025-02-27,,,14.4319
2025-02-28,,,14.2836
2025-03-03,,,14.1847
2025-03-04,,,13.9871
2025-03-05,,,14.0365
2025-03-06,,,14.0612
2025-03-07,,,14.16
2025-03-10,,,14.0612
2025-03-11,,,14.0859
2025-03-12,,,13.9871
2025-03-13,,,14.16
2025-03-14,,,14.333
2025-03-17,,,14.4566
2025-03-18,,,14.3824
2025-03-19,,,14.4566
2025-03-20,,,14.4813
2025-03-21,,,14.3577
2025-03-24,,,14.16
2025-03-25,,,14.2589
2025-03-26,,,14.2342
2025-03-27,,,14.4072
2025-03-28,,,14.2589
2025-03-31,,,15.7565
2025-04-01,,,15.7565
2025-04-02,,,15.8115
2025-04-03,,,15.894
2025-04-07,,,14.794
2025-04-08,,,15.5915
2025-04-09,,,15.4815
2025-04-10,,,15.3715
2025-04-11,,,15.289
2025-04-14,,,15.4265
2025-04-15,,,15.5365
2025-04-16,,,15.7565
2025-04-17,,,15.7565
2025-04-18,,,15.7565
2025-04-21,,,15.564
2025-04-22,,,15.6465
2025-04-23,,,15.619
2025-04-24,,,15.674
2025-04-25,,,15.619
2025-04-28,,,15.7015
2025-04-29,,,15.4815
2025-04-30,,,15.564
2025-05-06,,,15.509
2025-05-07,,,15.7015
2025-05-08,,,15.6465
2025-05-09,,,15.6465
2025-05-12,,,15.674
2025-05-13,,,15.7565
2025-05-14,,,16.0315
2025-05-15,,,15.894
2025-05-16,,,15.564
2025-05-19,,,15.619
2025-05-20,,,15.5915
2025-05-21,,,15.7015
2025-05-22,,,15.894
2025-05-23,,,15.6465
2025-05-26,,,15.619
2025-05-27,,,15.619
2025-05-28,,,15.9215
2025-05-29,,,15.7565
2025-05-30,,,15.894
2025-06-03,,,15.8115
2025-06-04,,,15.839
2025-06-05,,,15.729
2025-06-06,,,15.8115
2025-06-09,,,15.839
2025-06-10,,,15.8115
2025-06-11,,,16.1415
2025-06-12,,,16.1964
2025-06-13,,,16.3064
2025-06-16,,,16.2514
2025-06-17,,,16.3889
2025-06-18,,,15.839
2025-06-19,,,16.059
2025-06-20,,,15.8115
2025-06-23,,,15.7015
2025-06-24,,,15.5915
2025-06-25,,,15.619
2025-06-26,,,15.7015
2025-06-27,,,15.564
2025-06-30,,,19.243
2025-07-01,,,19.3113
2025-07-02,,,19.4136
2025-07-03,,,19.3113
2025-07-04,,,19.3795
2025-07-07,,,19.2772
2025-07-08,,,19.3795
2025-07-09,,,19.3795
2025-07-10,,,19.6525
2025-07-11,,,19.4819
2025-07-14,,,19.6866
2025-07-15,,,19.6525
2025-07-16,,,19.6525
2025-07-17,,,19.5501
2025-07-18,,,19.8572
2025-07-21,,,20.1984
2025-07-22,,,20.5737
