date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,44.3378
2025-02-27,,,43.2537
2025-02-28,,,41.2514
2025-03-03,,,41.2293
2025-03-04,,,41.8156
2025-03-05,,,41.7271
2025-03-06,,,42.4572
2025-03-07,,,41.705
2025-03-10,,,41.3731
2025-03-11,,,41.4284
2025-03-12,,,41.4063
2025-03-13,,,40.6319
2025-03-14,,,41.3731
2025-03-17,,,41.2846
2025-03-18,,,41.4948
2025-03-19,,,41.1187
2025-03-20,,,40.9417
2025-03-21,,,40.112
2025-03-24,,,40.4881
2025-03-25,,,39.8354
2025-03-26,,,39.7359
2025-03-27,,,39.8797
2025-03-28,,,39.7138
2025-03-31,,,37.4852
2025-04-01,,,37.4745
2025-04-02,,,37.7207
2025-04-03,,,36.7999
2025-04-07,,,33.1167
2025-04-08,,,32.121
2025-04-09,,,33.2773
2025-04-10,,,34.2196
2025-04-11,,,35.7078
2025-04-14,,,35.7078
2025-04-15,,,35.1725
2025-04-16,,,35.1725
2025-04-17,,,35.1189
2025-04-18,,,35.1189
2025-04-21,,,35.4937
2025-04-22,,,35.0868
2025-04-23,,,35.4509
2025-04-24,,,35.1296
2025-04-25,,,35.3331
2025-04-28,,,35.0333
2025-04-29,,,35.3545
2025-04-30,,,35.7935
2025-05-06,,,36.7464
2025-05-07,,,36.65
2025-05-08,,,36.6929
2025-05-09,,,36.0719
2025-05-12,,,36.5644
2025-05-13,,,36.4787
2025-05-14,,,36.65
2025-05-15,,,35.8363
2025-05-16,,,36.0612
2025-05-19,,,35.8256
2025-05-20,,,35.6971
2025-05-21,,,35.408
2025-05-22,,,35.2153
2025-05-23,,,34.9369
2025-05-26,,,35.1082
2025-05-27,,,34.6371
2025-05-28,,,34.3266
2025-05-29,,,35.0012
2025-05-30,,,34.4337
2025-06-03,,,34.2945
2025-06-04,,,34.7228
2025-06-05,,,35.3545
2025-06-06,,,35.2688
2025-06-09,,,35.2903
2025-06-10,,,34.6692
2025-06-11,,,34.5836
2025-06-12,,,34.3909
2025-06-13,,,34.1553
2025-06-16,,,34.1981
2025-06-17,,,34.1446
2025-06-18,,,34.5943
2025-06-19,,,34.2088
2025-06-20,,,33.7699
2025-06-23,,,34.7977
2025-06-24,,,35.226
2025-06-25,,,35.5686
2025-06-26,,,35.2903
2025-06-27,,,35.9755
2025-06-30,,,41.446
2025-07-01,,,41.7905
2025-07-02,,,40.9786
2025-07-03,,,41.2492
2025-07-04,,,40.8801
2025-07-07,,,40.5357
2025-07-08,,,41.2738
2025-07-09,,,40.8186
2025-07-10,,,40.6956
2025-07-11,,,41.2246
2025-07-14,,,41.0893
2025-07-15,,,41.3845
2025-07-16,,,41.323
2025-07-17,,,41.7782
2025-07-18,,,41.7413
2025-07-21,,,41.9135
2025-07-22,,,42.135
2025-07-23,,,41.852
2025-07-24,,,42.6886
2025-07-25,,,42.8362
2025-07-28,,,43.0699
2025-07-29,,,44.0418
2025-07-30,,,43.722
2025-07-31,,,43.1437
2025-08-01,,,42.4917
2025-08-04,,,42.7132
2025-08-05,,,42.7378
2025-08-06,,,43.0084
2025-08-07,,,43.2791
2025-08-08,,,42.5655
2025-08-11,,,42.7747
2025-08-12,,,43.1807
2025-08-13,,,43.7589
2025-08-14,,,43.4021
2025-08-15,,,44.1156
2025-08-18,,,45.395
2025-08-19,,,44.6938
2025-08-20,,,46.3792
2025-08-21,,,45.0014
2025-08-22,,,47.7817
2025-08-25,,,47.9785
2025-08-26,,,47.9662
2025-08-27,,,47.4864
2025-08-28,,,49.4302
2025-08-29,,,49.0857
2025-09-01,,,50.6235
2025-09-02,,,48.0031
2025-09-03,,,47.1789
2025-09-04,,,44.5954
2025-09-05,,,45.7395
2025-09-08,,,46.2931
2025-09-09,,,45.0383
2025-09-10,,,45.026
2025-09-11,,,46.8098
2025-09-12,,,46.6007
2025-09-15,,,46.5268
2025-09-16,,,47.6094
2025-09-17,,,47.6956
2025-09-18,,,48.1384
2025-09-19,,,47.6463
2025-09-22,,,48.7904
2025-09-23,,,48.2245
2025-09-24,,,50.685
2025-09-25,,,52.6779
2025-09-26,,,50.8449
2025-09-29,,,50.3036
2025-09-30,,,53.292
2025-10-09,,,56.8094
2025-10-10,,,52.9053
2025-10-13,,,52.7119
2025-10-14,,,49.3033
2025-10-15,,,50.6691
2025-10-16,,,50.4274
2025-10-17,,,47.7441
2025-10-20,,,47.8528
2025-10-21,,,48.9528
2025-10-22,,,48.2638
2025-10-23,,,48.1429
2025-10-24,,,49.4967
2025-10-27,,,50.8746
2025-10-28,,,50.6329
2025-10-29,,,50.5241
2025-10-30,,,50.2824
2025-10-31,,,48.3726
2025-11-03,,,47.6836
2025-11-04,,,48.1309
2025-11-05,,,46.9947
2025-11-06,,,47.9737
2025-11-07,,,47.043
2025-11-10,,,47.3694
2025-11-11,,,46.5595
2025-11-12,,,45.5563
2025-11-13,,,46.2211
2025-11-14,,,44.7827
2025-11-17,,,44.819
2025-11-18,,,44.9278
2025-11-19,,,44.2267
2025-11-20,,,43.6586
2025-11-21,,,42.1236
2025-11-24,,,42.3653
2025-11-25,,,42.9213
2025-11-26,,,43.2718
2025-11-27,,,43.2114
2025-11-28,,,43.4048
2025-12-01,,,44.8432
2025-12-02,,,44.0696
2025-12-03,,,44.2509
2025-12-04,,,44.7102
2025-12-05,,,44.408
2025-12-08,,,45.0607
2025-12-09,,,44.6014
2025-12-10,,,44.9519
2025-12-11,,,44.0091
2025-12-12,,,44.5047
2025-12-15,,,43.5619
2025-12-16,,,42.7642
2025-12-17,,,43.429
2025-12-18,,,43.1147
2025-12-19,,,43.2235
2025-12-22,,,44.4685
2025-12-23,,,44.2751
2025-12-24,,,44.8673
2025-12-25,,,44.8794
2025-12-26,,,44.4805
2025-12-29,,,44.263
2025-12-30,,,44.8432
2025-12-31,,,44.4564
2026-01-05,,,46.3661
2026-01-06,,,46.4628
2026-01-07,,,47.2364
2026-01-08,,,47.1155
2026-01-09,,,49.7747
2026-01-12,,,52.7965
2026-01-13,,,51.0076
2026-01-14,,,50.7417
2026-01-15,,,53.1712
2026-01-16,,,58.4895
2026-01-19,,,59.0213
2026-01-20,,,59.8191
2026-01-21,,,63.5903
2026-01-22,,,59.7103
2026-01-23,,,59.251
2026-01-26,,,57.1841
2026-01-27,,,58.2598
2026-01-28,,,60.496
2026-01-29,,,59.2026
2026-01-30,,,59.807
2026-02-02,,,56.0116
2026-02-03,,,57.6434
2026-02-04,,,55.4435
2026-02-05,,,53.981
2026-02-06,,,53.2558
2026-02-09,,,56.5193
2026-02-10,,,55.8908
2026-02-11,,,55.8303
2026-02-12,,,56.3622
2026-02-13,,,55.7578
2026-02-24,,,56.4951
2026-02-25,,,56.7127
2026-02-26,,,58.8884
