date,open,high,low,close,volume,symbol
2025-02-26,124.163,125.267,121.667,124.033,41558688,002594
2025-02-27,127.333,127.997,123.67,125.167,50533842,002594
2025-02-28,123.7,124.923,119.67,120.607,71791287,002594
2025-03-03,123.0,123.333,119.263,120.07,45623466,002594
2025-03-04,113.343,116.0,112.677,114.947,79035990,002594
2025-03-05,115.667,118.397,115.667,117.987,41720658,002594
2025-03-06,120.06,120.723,119.0,119.643,34380297,002594
2025-03-07,119.633,120.333,118.413,118.8,26275239,002594
2025-03-10,118.633,119.13,116.333,117.0,29752980,002594
2025-03-11,115.0,117.257,114.96,116.793,28610991,002594
2025-03-12,118.15,119.96,117.0,117.0,38853168,002594
2025-03-13,117.29,119.12,117.043,118.167,30663255,002594
2025-03-14,119.0,125.727,118.54,125.313,67409154,002594
2025-03-17,127.44,127.667,125.32,126.75,39920661,002594
2025-03-18,129.517,130.0,126.67,128.19,52001634,002594
2025-03-19,128.177,133.0,127.513,132.357,56505450,002594
2025-03-20,133.333,134.467,131.997,133.33,47823852,002594
2025-03-21,131.003,131.103,123.333,124.0,84632028,002594
2025-03-24,125.667,126.167,122.62,125.12,44368215,002594
2025-03-25,125.993,126.533,122.993,123.197,36925608,002594
2025-03-26,123.197,126.333,122.667,125.337,36061452,002594
2025-03-27,125.367,130.427,125.363,128.833,43318311,002594
2025-03-28,128.833,130.267,127.167,127.5,34481946,002594
2025-03-31,126.667,127.76,124.667,124.967,34735173,002594
2025-04-01,125.923,125.957,121.453,121.833,46221597,002594
2025-04-02,121.667,121.89,119.627,120.167,35130123,002594
2025-04-03,118.5,120.51,118.087,119.17,30306966,002594
2025-04-07,111.113,112.567,107.253,107.253,82049520,002594
2025-04-08,107.253,111.96,106.0,109.17,82393053,002594
2025-04-09,106.6,109.333,104.553,108.2,63581568,002594
2025-04-10,111.5,115.687,111.333,112.133,63268734,002594
2025-04-11,112.333,119.183,112.133,118.327,56983479,002594
2025-04-14,121.067,121.233,118.533,119.667,42620751,002594
2025-04-15,121.533,121.667,119.11,119.99,34954671,002594
2025-04-16,118.873,119.0,116.033,117.383,39548379,002594
2025-04-17,116.647,117.817,115.557,116.56,25586592,002594
2025-04-18,115.967,115.967,114.667,115.333,22158039,002594
2025-04-21,115.333,116.623,115.08,116.253,22486023,002594
2025-04-22,116.253,118.977,115.593,118.28,33636618,002594
2025-04-23,125.667,126.0,122.41,123.997,74378067,002594
2025-04-24,124.16,124.867,121.117,122.0,45267633,002594
2025-04-25,123.333,125.1,122.7,123.61,40160826,002594
2025-04-28,122.377,122.377,118.853,120.0,53934960,002594
2025-04-29,119.7,120.21,117.667,118.333,35694921,002594
2025-04-30,118.3,118.31,116.433,117.697,39143841,002594
2025-05-06,120.0,120.767,118.64,119.987,44488059,002594
2025-05-07,121.667,121.893,119.38,119.733,32651970,002594
2025-05-08,118.84,120.66,118.567,119.76,25014507,002594
2025-05-09,120.25,122.0,119.767,121.073,43117848,002594
2025-05-12,121.667,123.427,120.193,123.427,48411051,002594
2025-05-13,125.333,125.527,122.01,122.167,39531321,002594
2025-05-14,122.167,124.367,121.12,124.367,40707921,002594
2025-05-15,124.333,128.333,123.093,125.6,62640411,002594
2025-05-16,125.01,130.33,124.527,129.723,68798382,002594
2025-05-19,129.333,129.333,125.667,127.603,48411843,002594
2025-05-20,127.833,131.6,127.167,131.6,51629973,002594
2025-05-21,131.313,134.667,130.337,133.333,59843658,002594
2025-05-22,133.327,135.187,132.667,132.933,43908840,002594
2025-05-23,133.0,138.993,132.71,135.0,70672254,002594
2025-05-26,133.937,134.333,126.667,127.0,92865189,002594
2025-05-27,125.293,127.0,122.96,124.137,69082632,002594
2025-05-28,124.137,124.317,120.69,120.96,53326164,002594
2025-05-29,119.863,122.0,118.36,120.377,57618339,002594
2025-05-30,119.007,119.6,117.1,117.433,57167973,002594
2025-06-03,117.083,119.33,116.333,118.667,54567810,002594
2025-06-04,119.833,121.44,119.383,120.173,44071230,002594
2025-06-05,120.797,120.913,118.677,120.25,32583825,002594
2025-06-06,120.333,120.793,119.167,119.987,26909304,002594
2025-06-09,118.707,118.803,115.037,116.047,76527402,002594
2025-06-10,116.533,118.333,116.077,117.71,51535764,002594
2025-06-11,118.003,121.993,118.003,120.663,60932022,002594
2025-06-12,119.963,119.963,117.67,117.747,43214088,002594
2025-06-13,116.5,116.637,113.83,115.333,63071961,002594
2025-06-16,115.33,115.68,113.6,114.81,30685215,002594
2025-06-17,114.667,115.467,114.133,114.58,21013590,002594
2025-06-18,114.273,116.4,113.99,115.65,30869091,002594
2025-06-19,114.677,115.097,113.45,113.5,30114363,002594
2025-06-20,113.343,114.323,113.267,113.417,22061448,002594
2025-06-23,112.283,113.237,111.2,112.733,28378002,002594
2025-06-24,113.743,115.4,113.743,114.46,43413777,002594
2025-06-25,115.33,116.577,114.34,116.423,37721481,002594
2025-06-26,114.77,114.77,112.277,112.48,61479642,002594
2025-06-27,111.333,112.24,111.147,111.413,41585247,002594
2025-06-30,111.413,111.413,109.53,110.637,43201032,002594
2025-07-01,110.1,111.117,109.597,110.447,26555412,002594
2025-07-02,110.667,111.287,109.643,110.22,27981033,002594
2025-07-03,110.327,111.75,110.223,111.52,37049343,002594
2025-07-04,110.85,111.663,109.923,110.333,31231065,002594
2025-07-07,109.733,110.163,109.48,109.53,26462316,002594
2025-07-08,109.0,109.927,108.573,108.96,35075442,002594
2025-07-09,108.967,109.403,108.593,108.6,36489933,002594
2025-07-10,108.603,108.697,106.283,107.077,63006618,002594
2025-07-11,106.633,108.95,106.34,107.97,50480949,002594
2025-07-14,107.97,107.97,105.853,106.163,51692742,002594
2025-07-15,106.067,108.333,106.0,107.683,48837282,002594
2025-07-16,107.687,108.637,107.687,107.907,33227505,002594
2025-07-17,108.333,109.573,108.033,109.34,47067405,002594
2025-07-18,109.71,109.833,108.417,109.703,41059947,002594
2025-07-21,109.33,111.373,109.087,111.373,46183509,002594
2025-07-22,111.667,114.003,111.07,113.897,64249251,002594
2025-07-23,114.03,114.333,112.333,112.69,47672205,002594
2025-07-24,112.693,115.513,112.543,114.24,56718981,002594
2025-07-25,113.667,113.8,111.667,112.643,47112228,002594
2025-07-28,112.643,113.033,111.843,112.333,35117010,002594
2025-07-29,112.01,112.5,109.77,111.42,38735984,002594
2025-07-30,108.05,111.16,107.12,108.7,52483427,002594
2025-07-31,108.2,108.2,105.0,105.24,59949943,002594
2025-08-01,104.95,106.24,104.36,105.8,36233692,002594
2025-08-04,104.0,105.14,102.57,104.88,41293694,002594
2025-08-05,104.88,105.21,103.78,104.86,33834986,002594
