date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,6.0747
2025-02-27,,,6.0211
2025-02-28,,,5.7224
2025-03-03,,,5.6725
2025-03-04,,,5.6594
2025-03-05,,,5.6986
2025-03-06,,,5.8224
2025-03-07,,,5.7498
2025-03-10,,,5.6879
2025-03-11,,,5.7117
2025-03-12,,,5.8474
2025-03-13,,,5.8105
2025-03-14,,,6.3912
2025-03-17,,,6.44
2025-03-18,,,6.4102
2025-03-19,,,6.434
2025-03-20,,,6.1365
2025-03-21,,,6.0033
2025-03-24,,,6.1258
2025-03-25,,,6.0568
2025-03-26,,,6.0354
2025-03-27,,,6.1151
2025-03-28,,,6.1853
2025-03-31,,,5.9102
2025-04-01,,,5.9182
2025-04-02,,,5.9802
2025-04-03,,,5.9102
2025-04-07,,,5.4316
2025-04-08,,,5.4535
2025-04-09,,,5.4489
2025-04-10,,,5.5338
2025-04-11,,,5.4741
2025-04-14,,,5.5189
2025-04-15,,,5.5269
2025-04-16,,,5.5315
2025-04-17,,,5.5958
2025-04-18,,,5.6233
2025-04-21,,,5.613
2025-04-22,,,5.6394
2025-04-23,,,5.6772
2025-04-24,,,5.7346
2025-04-25,,,5.6749
2025-04-28,,,5.543
2025-04-29,,,5.458
2025-04-30,,,5.5212
2025-05-06,,,5.5774
2025-05-07,,,5.6612
2025-05-08,,,5.7426
2025-05-09,,,5.6818
2025-05-12,,,5.7851
2025-05-13,,,5.7564
2025-05-14,,,6.1305
2025-05-15,,,5.9504
2025-05-16,,,5.8907
2025-05-19,,,5.8551
2025-05-20,,,5.893
2025-05-21,,,5.8999
2025-05-22,,,5.8884
2025-05-23,,,5.7622
2025-05-26,,,5.7713
2025-05-27,,,5.7415
2025-05-28,,,5.7472
2025-05-29,,,5.7989
2025-05-30,,,5.7725
2025-06-03,,,5.8597
2025-06-04,,,6.0238
2025-06-05,,,6.1799
2025-06-06,,,6.1156
2025-06-09,,,6.1076
2025-06-10,,,6.0823
2025-06-11,,,6.3142
2025-06-12,,,6.3865
2025-06-13,,,6.2866
2025-06-16,,,6.3933
2025-06-17,,,6.4461
2025-06-18,,,6.4232
2025-06-19,,,6.3406
2025-06-20,,,6.492
2025-06-23,,,6.5322
2025-06-24,,,6.7055
2025-06-25,,,6.9568
2025-06-26,,,6.9235
2025-06-27,,,6.717
2025-06-30,,,6.0915
2025-07-01,,,6.1258
2025-07-02,,,6.0894
2025-07-03,,,6.1664
2025-07-04,,,6.2747
2025-07-07,,,6.3185
2025-07-08,,,6.3091
2025-07-09,,,6.1685
2025-07-10,,,6.206
2025-07-11,,,6.4038
2025-07-14,,,6.4642
2025-07-15,,,6.4632
2025-07-16,,,6.332
2025-07-17,,,6.3663
2025-07-18,,,6.4351
2025-07-21,,,6.4726
2025-07-22,,,6.4819
2025-07-23,,,6.6589
2025-07-24,,,6.6287
2025-07-25,,,6.6423
2025-07-28,,,6.9557
2025-07-29,,,6.862
2025-07-30,,,7.1067
2025-07-31,,,6.9526
2025-08-01,,,6.7787
2025-08-04,,,6.8276
2025-08-05,,,7.039
2025-08-06,,,7.0807
2025-08-07,,,6.9234
2025-08-08,,,6.6204
2025-08-11,,,6.5163
2025-08-12,,,6.5205
2025-08-13,,,6.5861
2025-08-14,,,6.7683
2025-08-15,,,6.9974
2025-08-18,,,6.9974
2025-08-19,,,6.8828
2025-08-20,,,7.0234
2025-08-21,,,6.9963
2025-08-22,,,7.0224
2025-08-25,,,7.0078
2025-08-26,,,6.8839
2025-08-27,,,6.6381
2025-08-28,,,6.736
2025-08-29,,,7.1057
2025-09-01,,,6.8464
2025-09-02,,,6.7808
2025-09-03,,,6.6006
2025-09-04,,,6.5402
2025-09-05,,,6.5944
2025-09-08,,,6.5319
2025-09-09,,,6.5913
2025-09-10,,,6.584
2025-09-11,,,6.7454
2025-09-12,,,6.611
2025-09-15,,,6.4757
2025-09-16,,,6.383
2025-09-17,,,6.3257
2025-09-18,,,6.2174
2025-09-19,,,6.1227
2025-09-22,,,6.1518
2025-09-23,,,6.2122
2025-09-24,,,6.2081
2025-09-25,,,6.1675
2025-09-26,,,6.2862
2025-09-29,,,6.4257
2025-09-30,,,4.9659
2025-10-09,,,5.0147
2025-10-10,,,5.091
