date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,54.9287
2025-02-27,,,54.2304
2025-02-28,,,53.0667
2025-03-03,,,53.3925
2025-03-04,,,54.6959
2025-03-05,,,54.5097
2025-03-06,,,54.6959
2025-03-07,,,55.3011
2025-03-10,,,55.5804
2025-03-11,,,56.5579
2025-03-12,,,56.0459
2025-03-13,,,56.3252
2025-03-14,,,56.5579
2025-03-17,,,56.4648
2025-03-18,,,55.9062
2025-03-19,,,55.4873
2025-03-20,,,56.0459
2025-03-21,,,55.6735
2025-03-24,,,54.9287
2025-03-25,,,55.1614
2025-03-26,,,55.2545
2025-03-27,,,55.3476
2025-03-28,,,54.7425
2025-03-31,,,78.1558
2025-04-01,,,78.5783
2025-04-02,,,77.8038
2025-04-03,,,78.0854
2025-04-07,,,71.6076
2025-04-08,,,74.8465
2025-04-09,,,77.8038
2025-04-10,,,77.4517
2025-04-11,,,77.3109
2025-04-14,,,77.2405
2025-04-15,,,76.5364
2025-04-16,,,77.3109
2025-04-17,,,77.8038
2025-04-18,,,77.0996
2025-04-21,,,78.4374
2025-04-22,,,77.8742
2025-04-23,,,77.5925
2025-04-24,,,76.6772
2025-04-25,,,77.3109
2025-04-28,,,76.818
2025-04-29,,,75.621
2025-04-30,,,76.1843
2025-05-06,,,77.0996
2025-05-07,,,79.7752
2025-05-08,,,81.8172
2025-05-09,,,81.0426
2025-05-12,,,84.8448
2025-05-13,,,83.2254
2025-05-14,,,82.5917
2025-05-15,,,81.8876
2025-05-16,,,81.3947
2025-05-19,,,81.3947
2025-05-20,,,81.1835
2025-05-21,,,81.5355
2025-05-22,,,80.9018
2025-05-23,,,79.9865
2025-05-26,,,80.4089
2025-05-27,,,80.1977
2025-05-28,,,80.0569
2025-05-29,,,81.0426
2025-05-30,,,81.6059
2025-06-03,,,81.958
2025-06-04,,,81.3243
2025-06-05,,,81.0426
2025-06-06,,,81.0426
2025-06-09,,,82.1692
2025-06-10,,,81.1131
2025-06-11,,,80.6906
2025-06-12,,,80.1273
2025-06-13,,,81.0426
2025-06-16,,,80.6906
2025-06-17,,,80.6906
2025-06-18,,,81.6059
2025-06-19,,,80.1273
2025-06-20,,,79.1416
2025-06-23,,,80.4794
2025-06-24,,,80.6202
2025-06-25,,,82.2396
2025-06-26,,,82.1692
2025-06-27,,,83.0845
2025-06-30,,,74.8971
2025-07-01,,,74.6486
2025-07-02,,,74.0276
2025-07-03,,,74.1518
2025-07-04,,,74.0897
2025-07-07,,,73.9655
2025-07-08,,,74.0276
2025-07-09,,,73.8413
2025-07-10,,,73.5308
2025-07-11,,,74.0276
2025-07-14,,,73.9034
2025-07-15,,,74.1518
2025-07-16,,,73.7171
2025-07-17,,,75.3318
2025-07-18,,,75.8286
2025-07-21,,,76.1391
2025-07-22,,,76.1391
2025-07-23,,,75.0834
2025-07-24,,,76.6981
2025-07-25,,,76.077
2025-07-28,,,76.8844
2025-07-29,,,77.257
2025-07-30,,,78.9959
2025-07-31,,,77.9401
2025-08-01,,,76.636
2025-08-04,,,77.9401
2025-08-05,,,77.6296
2025-08-06,,,79.3064
2025-08-07,,,78.7475
2025-08-08,,,78.5612
2025-08-11,,,78.3749
2025-08-12,,,77.3191
2025-08-13,,,77.257
2025-08-14,,,76.2633
2025-08-15,,,76.3254
2025-08-18,,,77.0707
2025-08-19,,,76.4497
