date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,589.7478
2025-02-27,,,586.43
2025-02-28,,,572.3291
2025-03-03,,,567.3524
2025-03-04,,,554.081
2025-03-05,,,549.1042
2025-03-06,,,565.6934
2025-03-07,,,553.2515
2025-03-10,,,559.0577
2025-03-11,,,564.864
2025-03-12,,,557.3988
2025-03-13,,,555.7399
2025-03-14,,,568.1818
2025-03-17,,,573.9881
2025-03-18,,,585.6005
2025-03-19,,,579.7943
2025-03-20,,,573.9881
2025-03-21,,,575.647
2025-03-24,,,569.8407
2025-03-25,,,575.647
2025-03-26,,,582.2827
2025-03-27,,,569.8407
2025-03-28,,,567.3524
