date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,44.712
2025-02-27,,,42.9441
2025-02-28,,,40.9881
2025-03-03,,,40.4364
2025-03-04,,,40.4489
2025-03-05,,,40.7498
2025-03-06,,,43.5459
2025-03-07,,,42.5804
2025-03-10,,,41.6024
2025-03-11,,,42.104
2025-03-12,,,41.941
2025-03-13,,,40.6621
2025-03-14,,,41.2138
2025-03-17,,,40.7248
2025-03-18,,,40.9379
2025-03-19,,,40.3988
2025-03-20,,,39.3831
2025-03-21,,,38.0917
2025-03-24,,,38.3299
2025-03-25,,,37.5525
2025-03-26,,,37.5149
2025-03-27,,,37.6654
2025-03-28,,,38.2672
2025-03-31,,,40.9143
2025-04-01,,,38.4586
2025-04-02,,,38.6063
2025-04-03,,,38.1903
2025-04-07,,,34.9429
2025-04-08,,,35.0905
2025-04-09,,,36.6337
2025-04-10,,,37.3046
2025-04-11,,,36.8484
2025-04-14,,,36.6471
2025-04-15,,,35.9493
2025-04-16,,,35.8017
2025-04-17,,,35.7883
2025-04-18,,,35.9493
2025-04-21,,,36.4726
2025-04-22,,,35.842
2025-04-23,,,36.0432
2025-04-24,,,35.5467
2025-04-25,,,35.6809
2025-04-28,,,34.6343
2025-04-29,,,34.6208
2025-04-30,,,35.9761
2025-05-06,,,36.6068
2025-05-07,,,36.5129
2025-05-08,,,36.6337
2025-05-09,,,35.9761
2025-05-12,,,36.3519
2025-05-13,,,36.2714
2025-05-14,,,36.419
2025-05-15,,,36.1372
2025-05-16,,,35.5736
2025-05-19,,,35.1442
2025-05-20,,,35.1442
2025-05-21,,,35.0771
2025-05-22,,,34.755
2025-05-23,,,34.3525
2025-05-26,,,34.5001
2025-05-27,,,34.2048
2025-05-28,,,33.601
2025-05-29,,,34.594
2025-05-30,,,33.6547
2025-06-03,,,33.7218
2025-06-04,,,33.856
2025-06-05,,,34.4598
2025-06-06,,,33.5742
2025-06-09,,,33.8023
2025-06-10,,,33.2521
2025-06-11,,,33.2253
2025-06-12,,,32.8361
2025-06-13,,,32.2054
2025-06-16,,,31.937
2025-06-17,,,32.0981
2025-06-18,,,31.7626
2025-06-19,,,31.2393
2025-06-20,,,30.7293
2025-06-23,,,30.7428
2025-06-24,,,31.2929
2025-06-25,,,31.7492
2025-06-26,,,31.5613
2025-06-27,,,31.4003
2025-06-30,,,40.9061
2025-07-01,,,40.5251
2025-07-02,,,39.7977
2025-07-03,,,40.0575
2025-07-04,,,40.8195
2025-07-07,,,40.6117
2025-07-08,,,41.2351
2025-07-09,,,40.8195
2025-07-10,,,40.5597
2025-07-11,,,41.3044
2025-07-14,,,41.1486
2025-07-15,,,42.2223
2025-07-16,,,42.2569
2025-07-17,,,42.2916
2025-07-18,,,42.4128
2025-07-21,,,42.5167
2025-07-22,,,43.1921
2025-07-23,,,42.967
2025-07-24,,,43.5039
2025-07-25,,,44.8547
2025-07-28,,,44.3351
2025-07-29,,,43.9715
2025-07-30,,,43.0536
2025-07-31,,,42.8458
2025-08-01,,,42.8631
2025-08-04,,,43.1921
2025-08-05,,,43.0363
2025-08-06,,,43.6078
2025-08-07,,,43.0709
2025-08-08,,,42.3262
2025-08-11,,,42.7245
2025-08-12,,,42.6206
2025-08-13,,,42.8111
2025-08-14,,,42.2223
2025-08-15,,,42.4128
2025-08-18,,,43.9195
2025-08-19,,,43.2094
2025-08-20,,,43.7983
2025-08-21,,,43.4
2025-08-22,,,44.6988
2025-08-25,,,44.6815
2025-08-26,,,44.7162
2025-08-27,,,44.4044
2025-08-28,,,44.8374
2025-08-29,,,43.8502
2025-09-01,,,44.3871
2025-09-02,,,42.7938
2025-09-03,,,41.2525
2025-09-04,,,40.629
2025-09-05,,,40.9581
2025-09-08,,,41.5815
2025-09-09,,,40.7329
2025-09-10,,,40.3692
2025-09-11,,,41.1139
2025-09-12,,,41.5988
2025-09-15,,,40.9754
2025-09-16,,,41.1659
2025-09-17,,,41.0793
2025-09-18,,,40.629
2025-09-19,,,40.248
2025-09-22,,,39.9882
2025-09-23,,,39.2435
2025-09-24,,,40.4558
2025-09-25,,,41.1486
2025-09-26,,,39.7631
2025-09-29,,,39.9016
2025-09-30,,,46.3558
2025-10-09,,,47.8531
2025-10-10,,,46.9148
2025-10-13,,,47.7333
2025-10-14,,,46.815
2025-10-15,,,47.0346
2025-10-16,,,46.3558
2025-10-17,,,45.5173
2025-10-20,,,45.3976
2025-10-21,,,45.5772
2025-10-22,,,45.2578
2025-10-23,,,45.7769
2025-10-24,,,45.6571
2025-10-27,,,45.7369
2025-10-28,,,45.5573
2025-10-29,,,45.3377
2025-10-30,,,45.5772
2025-10-31,,,45.8967
2025-11-03,,,46.5155
2025-11-04,,,46.0564
2025-11-05,,,45.9765
2025-11-06,,,45.6571
2025-11-07,,,45.5173
2025-11-10,,,45.9166
2025-11-11,,,45.717
2025-11-12,,,45.4974
2025-11-13,,,45.6172
2025-11-14,,,45.3776
2025-11-17,,,45.6571
2025-11-18,,,45.9166
2025-11-19,,,45.2578
2025-11-20,,,45.0182
2025-11-21,,,43.9602
2025-11-24,,,44.3794
2025-11-25,,,44.1997
2025-11-26,,,43.521
2025-11-27,,,42.5427
2025-11-28,,,42.6226
2025-12-01,,,42.7823
2025-12-02,,,42.3231
2025-12-03,,,41.5246
2025-12-04,,,41.824
2025-12-05,,,41.7642
2025-12-08,,,41.9039
2025-12-09,,,41.5246
2025-12-10,,,41.285
2025-12-11,,,40.5663
2025-12-12,,,40.2669
2025-12-15,,,39.9475
2025-12-16,,,39.9874
2025-12-17,,,39.9874
2025-12-18,,,40.1072
2025-12-19,,,40.2469
2025-12-22,,,40.6861
2025-12-23,,,39.9674
2025-12-24,,,40.0672
2025-12-25,,,40.6063
2025-12-26,,,41.325
2025-12-29,,,40.9656
2025-12-30,,,40.7859
2025-12-31,,,41.3449
2026-01-05,,,41.6643
2026-01-06,,,41.9239
2026-01-07,,,41.4847
2026-01-08,,,45.6371
2026-01-09,,,47.374
2026-01-12,,,49.7896
2026-01-13,,,47.5137
2026-01-14,,,49.8495
2026-01-15,,,49.2306
2026-01-16,,,47.6934
2026-01-19,,,46.9148
2026-01-20,,,46.7751
2026-01-21,,,46.9947
2026-01-22,,,46.9348
2026-01-23,,,47.6335
2026-01-26,,,47.8132
2026-01-27,,,46.9348
2026-01-28,,,47.7932
2026-01-29,,,47.2143
2026-01-30,,,45.6371
2026-02-02,,,45.178
2026-02-03,,,46.1961
2026-02-04,,,45.2778
2026-02-05,,,44.7188
2026-02-06,,,44.2796
2026-02-09,,,46.236
2026-02-10,,,46.3558
2026-02-11,,,46.6153
2026-02-12,,,48.3921
2026-02-13,,,47.7333
2026-02-24,,,48.1526
2026-02-25,,,46.9148
2026-02-26,,,48.2723
