date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,6.6467
2025-02-27,,,6.6844
2025-02-28,,,6.697
2025-03-03,,,6.6215
2025-03-04,,,6.6089
2025-03-05,,,6.7222
2025-03-06,,,6.6593
2025-03-07,,,6.6844
2025-03-10,,,6.6215
2025-03-11,,,6.6341
2025-03-12,,,6.5963
2025-03-13,,,6.6341
2025-03-14,,,6.7348
2025-03-17,,,6.7726
2025-03-18,,,6.7474
2025-03-19,,,6.8229
2025-03-20,,,6.76
2025-03-21,,,6.7096
2025-03-24,,,6.7348
2025-03-25,,,6.7726
2025-03-26,,,6.7348
2025-03-27,,,6.7096
2025-03-28,,,6.546
2025-03-31,,,6.6422
2025-04-01,,,6.5784
2025-04-02,,,6.6167
2025-04-03,,,6.6549
2025-04-07,,,6.4637
2025-04-08,,,6.5274
2025-04-09,,,6.4892
2025-04-10,,,6.4892
2025-04-11,,,6.5019
2025-04-14,,,6.5529
2025-04-15,,,6.6549
2025-04-16,,,6.7187
2025-04-17,,,6.7187
2025-04-18,,,6.7952
2025-04-21,,,6.6932
2025-04-22,,,6.7442
2025-04-23,,,6.7187
2025-04-24,,,6.8079
2025-04-25,,,6.8079
2025-04-28,,,6.8589
2025-04-29,,,6.8207
2025-04-30,,,6.5274
2025-05-06,,,6.5274
2025-05-07,,,6.6422
2025-05-08,,,6.6294
2025-05-09,,,6.7059
2025-05-12,,,6.6932
2025-05-13,,,6.7697
2025-05-14,,,6.8334
2025-05-15,,,6.8207
2025-05-16,,,6.7824
2025-05-19,,,6.7569
2025-05-20,,,6.7697
2025-05-21,,,6.8079
2025-05-22,,,6.8717
2025-05-23,,,6.8334
2025-05-26,,,6.7697
2025-05-27,,,6.8079
2025-05-28,,,6.7697
2025-05-29,,,6.7314
2025-05-30,,,6.7952
2025-06-03,,,6.8971
2025-06-04,,,6.8717
2025-06-05,,,6.8207
2025-06-06,,,6.8334
2025-06-09,,,6.7952
2025-06-10,,,6.8334
2025-06-11,,,6.8334
2025-06-12,,,6.8462
2025-06-13,,,6.7697
2025-06-16,,,6.9099
2025-06-17,,,6.9226
2025-06-18,,,7.0246
2025-06-19,,,7.0374
2025-06-20,,,7.0756
2025-06-23,,,7.2031
2025-06-24,,,7.1521
2025-06-25,,,7.1649
2025-06-26,,,7.2159
2025-06-27,,,6.9864
2025-06-30,,,6.9998
2025-07-01,,,7.0638
2025-07-02,,,7.0638
2025-07-03,,,7.051
2025-07-04,,,7.1789
2025-07-07,,,7.2941
2025-07-08,,,7.3581
2025-07-09,,,7.3709
2025-07-10,,,7.4093
2025-07-11,,,7.2557
2025-07-14,,,7.3069
2025-07-15,,,7.2429
2025-07-16,,,7.2301
2025-07-17,,,7.2301
2025-07-18,,,7.2813
2025-07-21,,,7.2429
2025-07-22,,,7.1661
2025-07-23,,,7.2301
2025-07-24,,,7.1661
2025-07-25,,,7.1661
2025-07-28,,,7.2045
2025-07-29,,,7.1789
2025-07-30,,,7.2813
2025-07-31,,,7.3453
2025-08-01,,,7.2429
2025-08-04,,,7.3709
2025-08-05,,,7.486
2025-08-06,,,7.55
2025-08-07,,,7.678
2025-08-08,,,7.7036
2025-08-11,,,7.6268
2025-08-12,,,7.678
2025-08-13,,,7.7164
2025-08-14,,,7.8316
2025-08-15,,,7.6908
2025-08-18,,,7.742
2025-08-19,,,7.8699
2025-08-20,,,7.8699
2025-08-21,,,7.9723
2025-08-22,,,7.9595
2025-08-25,,,8.0235
2025-08-26,,,8.0235
2025-08-27,,,7.678
2025-08-28,,,7.678
2025-08-29,,,7.7292
2025-09-01,,,7.7932
2025-09-02,,,7.9467
2025-09-03,,,7.9467
2025-09-04,,,8.1771
2025-09-05,,,7.9339
2025-09-08,,,7.9723
2025-09-09,,,7.9979
2025-09-10,,,7.9979
2025-09-11,,,8.0235
2025-09-12,,,7.9851
2025-09-15,,,7.9595
2025-09-16,,,7.8955
2025-09-17,,,7.9467
2025-09-18,,,7.7676
2025-09-19,,,7.7292
2025-09-22,,,7.6268
2025-09-23,,,7.742
2025-09-24,,,7.7548
2025-09-25,,,7.6524
2025-09-26,,,7.5884
2025-09-29,,,7.4605
2025-09-30,,,7.755
2025-10-09,,,7.6876
2025-10-10,,,7.6336
2025-10-13,,,7.5662
2025-10-14,,,7.6876
2025-10-15,,,7.6741
2025-10-16,,,7.755
2025-10-17,,,7.7146
2025-10-20,,,7.6606
2025-10-21,,,7.6471
2025-10-22,,,7.7281
2025-10-23,,,8.0922
2025-10-24,,,8.0787
2025-10-27,,,8.1057
2025-10-28,,,8.1866
2025-10-29,,,8.0113
2025-10-30,,,7.9708
2025-10-31,,,7.755
2025-11-03,,,7.7955
2025-11-04,,,7.9843
2025-11-05,,,7.9708
2025-11-06,,,7.8899
2025-11-07,,,7.8225
2025-11-10,,,7.8629
2025-11-11,,,7.8629
2025-11-12,,,7.9169
2025-11-13,,,7.836
2025-11-14,,,7.8629
2025-11-17,,,7.6741
2025-11-18,,,7.6336
2025-11-19,,,7.7281
2025-11-20,,,7.9708
2025-11-21,,,7.836
2025-11-24,,,7.809
2025-11-25,,,7.9304
2025-11-26,,,7.809
2025-11-27,,,7.809
2025-11-28,,,7.6606
2025-12-01,,,7.6876
2025-12-02,,,7.6471
2025-12-03,,,7.5527
2025-12-04,,,7.5123
2025-12-05,,,7.4988
2025-12-08,,,7.5123
2025-12-09,,,7.4718
2025-12-10,,,7.3504
2025-12-11,,,7.3909
2025-12-12,,,7.2965
2025-12-15,,,7.283
2025-12-16,,,7.2156
2025-12-17,,,7.256
2025-12-18,,,7.3369
2025-12-19,,,7.31
2025-12-22,,,7.3234
2025-12-23,,,7.3504
2025-12-24,,,7.283
2025-12-25,,,7.2965
2025-12-26,,,7.283
2025-12-29,,,7.3369
2025-12-30,,,7.3639
2025-12-31,,,7.3504
2026-01-05,,,7.3504
2026-01-06,,,7.4313
2026-01-07,,,7.3234
2026-01-08,,,7.2965
2026-01-09,,,7.31
2026-01-12,,,7.2021
2026-01-13,,,7.2425
2026-01-14,,,7.1211
2026-01-15,,,6.9863
2026-01-16,,,6.9728
2026-01-19,,,6.9323
2026-01-20,,,6.9998
2026-01-21,,,6.8514
2026-01-22,,,6.8649
2026-01-23,,,6.8109
2026-01-26,,,6.8514
2026-01-27,,,6.8244
2026-01-28,,,6.7975
2026-01-29,,,6.8649
2026-01-30,,,6.8244
2026-02-02,,,6.8784
2026-02-03,,,6.784
2026-02-04,,,6.8919
2026-02-05,,,6.9998
2026-02-06,,,6.9863
2026-02-09,,,6.9863
2026-02-10,,,7.0132
2026-02-11,,,6.9998
2026-02-12,,,6.8919
2026-02-13,,,6.8379
2026-02-24,,,6.8109
2026-02-25,,,6.757
2026-02-26,,,6.7165
