date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,19.854
2025-02-27,,,19.5073
2025-02-28,,,19.686
2025-03-03,,,20.0369
2025-03-04,,,20.0816
2025-03-05,,,19.2244
2025-03-06,,,19.2712
2025-03-07,,,19.1478
2025-03-10,,,19.1542
2025-03-11,,,18.9798
2025-03-12,,,19.0734
2025-03-13,,,18.699
2025-03-14,,,18.9628
2025-03-17,,,19.3903
2025-03-18,,,19.3584
2025-03-19,,,19.9242
2025-03-20,,,19.8072
2025-03-21,,,19.2074
2025-03-24,,,19.9242
2025-03-25,,,20.0263
2025-03-26,,,21.1643
2025-03-27,,,20.8452
2025-03-28,,,20.6963
2025-03-31,,,18.0348
2025-04-01,,,18.439
2025-04-02,,,18.6934
2025-04-03,,,18.1412
2025-04-07,,,16.3271
2025-04-08,,,16.1694
2025-04-09,,,16.1694
2025-04-10,,,16.9778
2025-04-11,,,16.9956
2025-04-14,,,17.0981
2025-04-15,,,16.7215
2025-04-16,,,16.753
2025-04-17,,,16.6328
2025-04-18,,,16.6446
2025-04-21,,,16.7491
2025-04-22,,,16.8714
2025-04-23,,,17.0271
2025-04-24,,,17.1001
2025-04-25,,,17.0547
2025-04-28,,,17.108
2025-04-29,,,17.4669
2025-04-30,,,16.9976
2025-05-06,,,17.39
2025-05-07,,,17.3683
2025-05-08,,,17.5871
2025-05-09,,,17.6483
2025-05-12,,,18.4055
2025-05-13,,,18.2004
2025-05-14,,,18.0663
2025-05-15,,,17.7745
2025-05-16,,,17.9283
2025-05-19,,,17.8553
2025-05-20,,,17.6325
2025-05-21,,,17.6818
2025-05-22,,,17.4511
2025-05-23,,,17.2638
2025-05-26,,,17.035
2025-05-27,,,16.4257
2025-05-28,,,16.3823
2025-05-29,,,16.4375
2025-05-30,,,16.2443
2025-06-03,,,16.0688
2025-06-04,,,16.1319
2025-06-05,,,16.4513
2025-06-06,,,16.4198
2025-06-09,,,16.7649
2025-06-10,,,16.6229
2025-06-11,,,16.9049
2025-06-12,,,16.7215
2025-06-13,,,15.7604
2025-06-16,,,14.9074
2025-06-17,,,14.5043
2025-06-18,,,14.369
2025-06-19,,,13.8197
2025-06-20,,,14.0267
2025-06-23,,,14.485
2025-06-24,,,14.5292
2025-06-25,,,14.5954
2025-06-26,,,14.1786
2025-06-27,,,14.3635
2025-06-30,,,14.6353
2025-07-01,,,14.588
2025-07-02,,,14.6075
2025-07-03,,,14.827
2025-07-04,,,14.6047
2025-07-07,,,14.3796
2025-07-08,,,15.2689
2025-07-09,,,15.1716
2025-07-10,,,15.3051
2025-07-11,,,15.3051
2025-07-14,,,15.1661
2025-07-15,,,15.0438
2025-07-16,,,15.1439
2025-07-17,,,14.9271
2025-07-18,,,14.9021
2025-07-21,,,14.9048
2025-07-22,,,15.0244
2025-07-23,,,14.7714
2025-07-24,,,15.0883
2025-07-25,,,14.9271
2025-07-28,,,14.7603
2025-07-29,,,14.7159
2025-07-30,,,14.5602
2025-07-31,,,14.2017
2025-08-01,,,14.4379
2025-08-04,,,14.3268
2025-08-05,,,14.5213
2025-08-06,,,14.5435
2025-08-07,,,14.3407
2025-08-08,,,14.5908
2025-08-11,,,14.5908
2025-08-12,,,14.4713
2025-08-13,,,15.4551
2025-08-14,,,15.5774
2025-08-15,,,15.9832
2025-08-18,,,15.8748
2025-08-19,,,15.7859
2025-08-20,,,15.9415
2025-08-21,,,15.7219
2025-08-22,,,16.2611
2025-08-25,,,17.2116
2025-08-26,,,16.6696
2025-08-27,,,16.8281
2025-08-28,,,17.2838
2025-08-29,,,17.9675
2025-09-01,,,17.7146
2025-09-02,,,17.559
2025-09-03,,,18.5789
2025-09-04,,,19.0875
2025-09-05,,,20.9969
2025-09-08,,,21.2609
2025-09-09,,,20.2548
2025-09-10,,,19.4961
2025-09-11,,,20.7023
2025-09-12,,,20.2659
2025-09-15,,,20.2937
2025-09-16,,,20.0547
2025-09-17,,,19.5489
2025-09-18,,,19.485
2025-09-19,,,19.3154
2025-09-22,,,19.271
2025-09-23,,,19.674
2025-09-24,,,20.6189
2025-09-25,,,20.7773
2025-09-26,,,20.2604
2025-09-29,,,20.983
2025-09-30,,,23.8808
2025-10-09,,,24.1166
2025-10-10,,,22.3064
2025-10-13,,,22.0529
2025-10-14,,,21.8465
2025-10-15,,,21.9939
2025-10-16,,,22.1413
2025-10-17,,,21.0947
2025-10-20,,,21.5045
2025-10-21,,,21.9291
2025-10-22,,,21.6667
2025-10-23,,,22.6661
2025-10-24,,,23.1732
2025-10-27,,,22.9315
2025-10-28,,,22.7811
2025-10-29,,,23.8071
2025-10-30,,,22.0322
2025-10-31,,,21.9585
2025-11-03,,,23.6154
2025-11-04,,,23.4179
2025-11-05,,,23.7953
2025-11-06,,,25.4286
2025-11-07,,,25.8885
2025-11-10,,,24.7859
2025-11-11,,,24.4115
2025-11-12,,,23.866
2025-11-13,,,24.721
2025-11-14,,,24.382
2025-11-17,,,24.6916
2025-11-18,,,23.8543
2025-11-19,,,23.5182
2025-11-20,,,23.0258
2025-11-21,,,22.5246
2025-11-24,,,23.2911
2025-11-25,,,23.2941
2025-11-26,,,23.2558
2025-11-27,,,22.9639
2025-11-28,,,23.8808
2025-12-01,,,24.0813
2025-12-02,,,24.4085
2025-12-03,,,24.7977
2025-12-04,,,24.7092
2025-12-05,,,25.1574
2025-12-08,,,25.0719
2025-12-09,,,25.6497
2025-12-10,,,25.9446
2025-12-11,,,26.1539
2025-12-12,,,26.7996
2025-12-15,,,27.1858
2025-12-16,,,26.3278
2025-12-17,,,26.3691
2025-12-18,,,25.8237
2025-12-19,,,25.9003
2025-12-22,,,25.9947
2025-12-23,,,25.6085
2025-12-24,,,25.5554
2025-12-25,,,26.4693
2025-12-26,,,26.092
2025-12-29,,,25.7529
2025-12-30,,,25.4728
2025-12-31,,,25.4139
2026-01-05,,,25.6881
2026-01-06,,,25.6822
2026-01-07,,,26.0153
2026-01-08,,,26.1598
2026-01-09,,,25.6497
2026-01-12,,,25.464
2026-01-13,,,25.0159
2026-01-14,,,24.6768
2026-01-15,,,25.0896
2026-01-16,,,25.1132
2026-01-19,,,25.3107
