date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,13.0689
2025-02-27,,,12.9782
2025-02-28,,,12.6486
2025-03-03,,,12.8876
2025-03-04,,,13.1266
2025-03-05,,,13.1925
2025-03-06,,,13.4314
2025-03-07,,,13.5386
2025-03-10,,,13.7199
2025-03-11,,,13.5798
2025-03-12,,,13.7528
2025-03-13,,,13.9753
2025-03-14,,,14.4038
2025-03-17,,,14.1813
2025-03-18,,,14.6345
2025-03-19,,,14.8735
2025-03-20,,,14.9724
2025-03-21,,,14.4779
2025-03-24,,,14.8735
2025-03-25,,,15.1619
2025-03-26,,,14.9971
2025-03-27,,,14.7169
2025-03-28,,,14.9641
2025-03-31,,,13.3376
2025-04-01,,,13.1977
2025-04-02,,,12.8812
2025-04-03,,,12.5941
2025-04-07,,,11.3428
2025-04-08,,,11.7403
2025-04-09,,,11.7182
2025-04-10,,,12.3291
2025-04-11,,,12.6236
2025-04-14,,,12.9769
2025-04-15,,,12.9916
2025-04-16,,,13.0578
2025-04-17,,,13.1167
2025-04-18,,,12.9695
2025-04-21,,,13.6909
2025-04-22,,,13.6173
2025-04-23,,,13.0947
2025-04-24,,,13.0063
2025-04-25,,,12.9916
2025-04-28,,,12.999
2025-04-29,,,12.9769
2025-04-30,,,12.8517
2025-05-06,,,13.0726
2025-05-07,,,13.286
2025-05-08,,,13.0726
2025-05-09,,,12.9916
2025-05-12,,,13.0358
2025-05-13,,,13.0726
2025-05-14,,,13.1756
2025-05-15,,,12.8738
2025-05-16,,,12.8223
2025-05-19,,,12.8223
2025-05-20,,,12.8517
2025-05-21,,,13.6099
2025-05-22,,,13.6761
2025-05-23,,,13.6835
2025-05-26,,,13.6614
2025-05-27,,,13.1609
2025-05-28,,,13.2345
2025-05-29,,,13.1167
2025-05-30,,,13.0505
2025-06-03,,,13.2934
2025-06-04,,,13.3155
2025-06-05,,,13.1609
2025-06-06,,,13.3523
2025-06-09,,,13.2271
2025-06-10,,,13.448
2025-06-11,,,13.735
2025-06-12,,,14.3239
2025-06-13,,,14.0957
2025-06-16,,,13.8528
2025-06-17,,,13.8896
2025-06-18,,,13.8234
2025-06-19,,,13.5216
2025-06-20,,,13.551
2025-06-23,,,13.6246
2025-06-24,,,13.6467
2025-06-25,,,13.9779
2025-06-26,,,13.9706
2025-06-27,,,14.5594
2025-06-30,,,12.839
2025-07-01,,,13.1024
2025-07-02,,,13.2802
2025-07-03,,,13.3592
2025-07-04,,,13.2012
2025-07-07,,,13.0366
2025-07-08,,,13.0497
2025-07-09,,,12.444
2025-07-10,,,12.4045
2025-07-11,,,12.4374
2025-07-14,,,12.5625
2025-07-15,,,12.5889
2025-07-16,,,12.602
2025-07-17,,,12.5559
2025-07-18,,,12.8193
2025-07-21,,,13.03
2025-07-22,,,13.3329
2025-07-23,,,13.3065
2025-07-24,,,13.2473
2025-07-25,,,13.0695
2025-07-28,,,13.0366
2025-07-29,,,12.8983
2025-07-30,,,13.0497
2025-07-31,,,12.6086
2025-08-01,,,12.681
2025-08-04,,,13.0892
2025-08-05,,,13.0827
2025-08-06,,,13.2736
2025-08-07,,,13.3658
2025-08-08,,,13.5238
2025-08-11,,,13.3329
2025-08-12,,,13.3658
2025-08-13,,,13.8398
2025-08-14,,,13.9386
2025-08-15,,,14.0176
2025-08-18,,,13.695
2025-08-19,,,13.3855
2025-08-20,,,13.537
2025-08-21,,,13.5633
2025-08-22,,,13.6028
2025-08-25,,,14.6233
2025-08-26,,,14.7419
2025-08-27,,,14.834
2025-08-28,,,14.8275
2025-08-29,,,15.1962
2025-09-01,,,16.0521
2025-09-02,,,16.0719
2025-09-03,,,16.4208
2025-09-04,,,15.7163
2025-09-05,,,16.6381
2025-09-08,,,16.2233
2025-09-09,,,16.5854
2025-09-10,,,16.5788
2025-09-11,,,16.9278
2025-09-12,,,16.8883
2025-09-15,,,16.7895
2025-09-16,,,16.671
2025-09-17,,,16.5064
2025-09-18,,,16.0784
2025-09-19,,,16.4735
2025-09-22,,,16.7039
2025-09-23,,,17.0002
2025-09-24,,,17.0726
2025-09-25,,,17.9549
2025-09-26,,,18.0405
2025-09-29,,,18.9425
2025-09-30,,,17.1344
2025-10-09,,,18.8455
2025-10-10,,,17.9667
2025-10-13,,,18.217
2025-10-14,,,17.1693
2025-10-15,,,18.0307
2025-10-16,,,17.7339
2025-10-17,,,17.5593
2025-10-20,,,17.3148
2025-10-21,,,17.4894
2025-10-22,,,17.1402
2025-10-23,,,17.2857
2025-10-24,,,17.4778
2025-10-27,,,18.0424
2025-10-28,,,17.3672
2025-10-29,,,18.0191
2025-10-30,,,18.1064
2025-10-31,,,17.7514
2025-11-03,,,17.4603
2025-11-04,,,16.7503
2025-11-05,,,16.8842
2025-11-06,,,17.2857
2025-11-07,,,17.5593
2025-11-10,,,17.5593
2025-11-11,,,17.2392
2025-11-12,,,17.1635
2025-11-13,,,17.8794
2025-11-14,,,17.472
2025-11-17,,,16.8667
2025-11-18,,,16.5233
2025-11-19,,,17.0762
2025-11-20,,,16.8609
2025-11-21,,,16.3778
2025-11-24,,,16.2963
2025-11-25,,,16.5931
2025-11-26,,,16.5466
2025-11-27,,,16.6455
2025-11-28,,,16.6339
2025-12-01,,,17.4953
2025-12-02,,,17.309
2025-12-03,,,17.4429
2025-12-04,,,17.8619
2025-12-05,,,18.2286
2025-12-08,,,18.3334
2025-12-09,,,17.6932
2025-12-10,,,17.8969
2025-12-11,,,18.0191
2025-12-12,,,18.4498
2025-12-15,,,18.281
2025-12-16,,,17.6466
2025-12-17,,,17.9667
2025-12-18,,,18.0249
2025-12-19,,,18.1122
2025-12-22,,,18.9328
2025-12-23,,,18.6768
2025-12-24,,,18.8048
2025-12-25,,,18.6418
2025-12-26,,,19.5148
2025-12-29,,,19.0027
2025-12-30,,,19.4508
2025-12-31,,,20.0619
2026-01-05,,,20.6032
2026-01-06,,,21.8836
2026-01-07,,,21.3715
2026-01-08,,,21.127
2026-01-09,,,21.6625
2026-01-12,,,21.6857
2026-01-13,,,22.2561
2026-01-14,,,22.4074
2026-01-15,,,22.2619
2026-01-16,,,21.808
2026-01-19,,,21.6857
2026-01-20,,,21.7149
2026-01-21,,,22.1921
2026-01-22,,,21.9186
2026-01-23,,,21.8604
2026-01-26,,,22.9895
2026-01-27,,,23.6355
2026-01-28,,,24.6191
2026-01-29,,,25.2884
2026-01-30,,,23.3619
2026-02-02,,,21.3074
2026-02-03,,,22.5879
2026-02-04,,,22.7916
2026-02-05,,,21.7963
2026-02-06,,,21.645
2026-02-09,,,22.4831
2026-02-10,,,22.5879
2026-02-11,,,22.9778
2026-02-12,,,23.135
2026-02-13,,,21.9884
2026-02-24,,,22.8847
2026-02-25,,,23.0651
2026-02-26,,,22.9138
