date,open,high,low,close,volume,symbol
2025-02-26,36.6,36.85,36.38,36.83,29251400,002714
2025-02-27,36.8,36.89,36.27,36.51,34096566,002714
2025-02-28,36.47,37.08,36.2,36.29,42785294,002714
2025-03-03,36.29,37.07,36.11,36.67,43188314,002714
2025-03-04,36.68,37.31,36.28,37.07,36546477,002714
2025-03-05,37.1,37.16,36.52,36.58,28675671,002714
2025-03-06,36.7,36.95,36.4,36.85,31755910,002714
2025-03-07,36.75,37.26,36.62,36.9,37778193,002714
2025-03-10,37.5,37.59,36.96,37.31,48554197,002714
2025-03-11,36.91,38.13,36.86,38.1,69737007,002714
2025-03-12,38.11,38.18,37.78,37.97,38051346,002714
2025-03-13,37.95,38.21,37.86,38.03,33598862,002714
2025-03-14,38.19,38.67,38.05,38.5,48949416,002714
2025-03-17,38.83,39.57,38.67,39.21,53219416,002714
2025-03-18,39.19,39.19,38.5,38.63,42143288,002714
2025-03-19,38.6,38.75,38.28,38.74,30869276,002714
2025-03-20,39.1,39.1,38.25,38.26,42559901,002714
2025-03-21,38.26,39.25,37.72,38.58,54262198,002714
2025-03-24,38.2,38.38,37.56,38.25,30536884,002714
2025-03-25,38.29,38.6,37.97,38.6,30488245,002714
2025-03-26,38.62,40.2,38.5,39.97,93708369,002714
2025-03-27,39.94,40.13,39.71,39.79,35483251,002714
2025-03-28,39.79,39.8,39.39,39.64,27824853,002714
2025-03-31,39.46,39.91,38.66,38.73,35170760,002714
2025-04-01,38.71,39.43,38.66,38.78,30732073,002714
2025-04-02,38.8,39.18,38.8,39.04,26366688,002714
2025-04-03,38.7,39.67,38.7,39.49,36821985,002714
2025-04-07,38.85,40.19,37.53,38.78,107445371,002714
2025-04-08,38.78,42.0,37.91,41.35,134812554,002714
2025-04-09,41.95,43.5,40.58,42.2,140982325,002714
2025-04-10,41.0,42.28,40.65,41.94,94211537,002714
2025-04-11,41.82,41.86,40.58,40.93,60811885,002714
2025-04-14,40.93,41.2,40.68,40.74,43321575,002714
2025-04-15,40.66,40.69,40.23,40.61,34963311,002714
2025-04-16,40.3,41.0,39.9,40.8,49517917,002714
2025-04-17,40.5,40.83,40.22,40.77,30616481,002714
2025-04-18,40.56,40.68,40.18,40.37,21271045,002714
2025-04-21,40.27,40.53,40.07,40.5,20172909,002714
2025-04-22,40.43,40.83,40.26,40.44,23851877,002714
2025-04-23,40.48,40.48,39.7,40.37,41256824,002714
2025-04-24,40.2,41.2,40.2,40.52,34562425,002714
2025-04-25,40.8,41.08,40.01,40.03,29794653,002714
2025-04-28,40.03,40.17,39.7,39.73,22724137,002714
2025-04-29,39.7,39.7,39.3,39.5,23926397,002714
2025-04-30,39.49,39.76,39.39,39.67,22581329,002714
2025-05-06,39.68,39.9,39.51,39.72,26206671,002714
2025-05-07,39.93,39.97,39.58,39.73,25239605,002714
2025-05-08,39.78,40.15,39.62,39.7,27452649,002714
2025-05-09,39.7,39.82,39.38,39.42,20972498,002714
2025-05-12,39.45,39.46,39.04,39.24,25665873,002714
2025-05-13,39.3,39.44,39.09,39.34,22314001,002714
2025-05-14,39.34,40.01,39.15,39.97,34749172,002714
2025-05-15,39.75,40.04,39.69,39.74,23042142,002714
2025-05-16,39.7,39.8,39.15,39.25,21240460,002714
2025-05-19,39.15,39.4,39.09,39.23,15660109,002714
2025-05-20,39.23,39.74,39.09,39.55,19827965,002714
2025-05-21,39.55,40.33,39.51,39.99,33754023,002714
2025-05-22,40.01,40.1,39.62,39.86,14644873,002714
2025-05-23,39.8,40.17,39.5,39.51,19329334,002714
2025-05-26,39.5,39.66,39.16,39.38,17350923,002714
2025-05-27,39.3,39.62,38.79,38.79,19988114,002714
2025-05-28,38.77,38.94,38.36,38.4,19706363,002714
2025-05-29,38.34,38.7,38.16,38.66,19588113,002714
2025-05-30,38.84,40.66,38.79,40.44,82428749,002714
2025-06-03,40.06,41.78,40.03,41.54,63680086,002714
2025-06-04,41.41,41.76,40.88,41.75,47224622,002714
2025-06-05,41.6,41.74,40.72,40.8,27288598,002714
2025-06-06,41.0,41.44,40.7,41.14,27227178,002714
2025-06-09,41.14,42.97,40.98,42.83,62232061,002714
2025-06-10,42.8,43.05,42.04,42.35,29521347,002714
2025-06-11,42.48,44.58,42.35,44.38,76039163,002714
2025-06-12,44.0,44.27,43.54,43.78,29607721,002714
2025-06-13,43.62,44.1,43.15,43.78,37650374,002714
