date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,48.9708
2025-02-27,,,48.7907
2025-02-28,,,47.2904
2025-03-03,,,47.2904
2025-03-04,,,47.4104
2025-03-05,,,47.2904
2025-03-06,,,48.3106
2025-03-07,,,47.6505
2025-03-10,,,47.4704
2025-03-11,,,47.7105
2025-03-12,,,48.1306
2025-03-13,,,47.7105
2025-03-14,,,48.9108
2025-03-17,,,48.7307
2025-03-18,,,49.0308
2025-03-19,,,48.9108
2025-03-20,,,48.6707
2025-03-21,,,47.7105
2025-03-24,,,47.5305
2025-03-25,,,47.4104
2025-03-26,,,47.4704
2025-03-27,,,47.7105
2025-03-28,,,48.0706
2025-03-31,,,39.6684
2025-04-01,,,39.6176
2025-04-02,,,39.7701
2025-04-03,,,39.8718
2025-04-07,,,36.1084
2025-04-08,,,36.4644
2025-04-09,,,36.9221
2025-04-10,,,37.685
2025-04-11,,,37.6341
2025-04-14,,,37.7867
2025-04-15,,,37.685
2025-04-16,,,37.5324
2025-04-17,,,37.4816
2025-04-18,,,37.7867
2025-04-21,,,37.9901
2025-04-22,,,37.8884
2025-04-23,,,37.7867
2025-04-24,,,37.5833
2025-04-25,,,37.8376
2025-04-28,,,37.329
2025-04-29,,,37.4816
2025-04-30,,,37.5324
2025-05-06,,,38.2953
2025-05-07,,,38.4478
2025-05-08,,,38.4987
2025-05-09,,,38.3461
2025-05-12,,,38.5496
2025-05-13,,,38.6004
2025-05-14,,,42.4655
2025-05-15,,,42.6181
2025-05-16,,,43.0758
2025-05-19,,,42.669
2025-05-20,,,42.4147
2025-05-21,,,43.2793
2025-05-22,,,43.3301
2025-05-23,,,41.8044
2025-05-26,,,41.6518
2025-05-27,,,41.3467
2025-05-28,,,41.5501
2025-05-29,,,41.601
2025-05-30,,,41.3467
2025-06-03,,,42.2113
2025-06-04,,,42.3638
2025-06-05,,,42.4655
2025-06-06,,,41.8553
2025-06-09,,,42.4147
2025-06-10,,,41.6518
2025-06-11,,,42.2113
2025-06-12,,,42.0587
2025-06-13,,,41.2958
2025-06-16,,,41.8044
2025-06-17,,,41.9061
2025-06-18,,,41.3975
2025-06-19,,,40.4313
2025-06-20,,,40.177
2025-06-23,,,40.9398
2025-06-24,,,42.2113
2025-06-25,,,43.737
2025-06-26,,,43.737
2025-06-27,,,43.5335
2025-06-30,,,41.074
2025-07-01,,,40.8316
2025-07-02,,,40.5891
2025-07-03,,,40.6376
2025-07-04,,,40.7346
2025-07-07,,,40.5891
2025-07-08,,,40.8316
2025-07-09,,,40.5891
2025-07-10,,,43.1593
2025-07-11,,,43.4502
2025-07-14,,,42.4319
2025-07-15,,,42.2379
2025-07-16,,,42.4319
2025-07-17,,,42.3349
2025-07-18,,,42.4803
2025-07-21,,,43.1593
2025-07-22,,,43.0138
2025-07-23,,,42.6258
2025-07-24,,,43.4987
2025-07-25,,,43.3047
2025-07-28,,,43.6442
2025-07-29,,,43.7412
2025-07-30,,,42.9653
2025-07-31,,,42.0439
2025-08-01,,,42.8683
2025-08-04,,,42.5773
2025-08-05,,,43.9352
2025-08-06,,,44.0321
2025-08-07,,,43.9352
2025-08-08,,,43.3047
2025-08-11,,,43.7897
2025-08-12,,,43.8867
2025-08-13,,,44.4686
2025-08-14,,,43.8867
2025-08-15,,,45.4869
2025-08-18,,,46.6993
2025-08-19,,,45.8264
2025-08-20,,,46.1659
2025-08-21,,,45.6324
2025-08-22,,,47.1842
2025-08-25,,,47.7177
2025-08-26,,,47.0872
2025-08-27,,,45.7779
2025-08-28,,,46.6023
2025-08-29,,,45.9234
2025-09-01,,,45.293
2025-09-02,,,44.808
2025-09-03,,,43.4987
2025-09-04,,,43.4502
2025-09-05,,,43.7412
2025-09-08,,,43.4987
2025-09-09,,,43.2078
2025-09-10,,,42.9168
2025-09-11,,,43.8382
2025-09-12,,,43.4502
2025-09-15,,,43.4017
2025-09-16,,,43.6927
2025-09-17,,,43.8382
2025-09-18,,,42.6743
2025-09-19,,,42.3834
2025-09-22,,,42.5773
2025-09-23,,,41.7529
2025-09-24,,,42.2864
2025-09-25,,,42.0924
2025-09-26,,,42.0439
2025-09-29,,,43.3047
2025-09-30,,,43.2066
2025-10-09,,,45.6532
2025-10-10,,,45.4574
2025-10-13,,,45.3106
2025-10-14,,,44.7235
2025-10-15,,,44.8703
2025-10-16,,,44.4299
2025-10-17,,,43.3044
2025-10-20,,,43.3044
2025-10-21,,,43.598
2025-10-22,,,43.7448
2025-10-23,,,44.0874
2025-10-24,,,44.2831
2025-10-27,,,44.5277
2025-10-28,,,44.2341
2025-10-29,,,44.8213
2025-10-30,,,44.0384
2025-10-31,,,42.913
2025-11-03,,,42.7662
2025-11-04,,,43.0109
2025-11-05,,,43.0109
2025-11-06,,,43.1087
2025-11-07,,,42.7662
2025-11-10,,,43.0598
2025-11-11,,,42.8641
2025-11-12,,,42.4237
2025-11-13,,,42.5705
2025-11-14,,,42.5215
2025-11-17,,,42.3747
2025-11-18,,,42.228
2025-11-19,,,42.2769
2025-11-20,,,42.3258
2025-11-21,,,41.445
2025-11-24,,,41.5429
2025-11-25,,,41.5918
2025-11-26,,,42.0812
2025-11-27,,,41.7876
2025-11-28,,,42.0812
2025-12-01,,,42.0812
2025-12-02,,,41.6408
2025-12-03,,,41.1515
2025-12-04,,,40.9557
2025-12-05,,,41.6897
2025-12-08,,,41.9833
2025-12-09,,,41.6408
