date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,11.0472
2025-02-27,,,11.0804
2025-02-28,,,11.1467
2025-03-03,,,11.1965
2025-03-04,,,11.1467
2025-03-05,,,11.2297
2025-03-06,,,11.014
2025-03-07,,,11.0472
2025-03-10,,,10.9808
2025-03-11,,,11.0638
2025-03-12,,,11.1467
2025-03-13,,,11.3126
2025-03-14,,,11.2462
2025-03-17,,,11.296
2025-03-18,,,11.1799
2025-03-19,,,11.3292
2025-03-20,,,11.4951
2025-03-21,,,11.4951
2025-03-24,,,11.4785
2025-03-25,,,11.6775
2025-03-26,,,11.5116
2025-03-27,,,11.3624
2025-03-28,,,11.2628
2025-03-31,,,11.1099
2025-04-01,,,11.3026
2025-04-02,,,11.2704
2025-04-03,,,11.3989
2025-04-07,,,10.9012
2025-04-08,,,11.2383
2025-04-09,,,11.3668
2025-04-10,,,11.2383
2025-04-11,,,11.0778
2025-04-14,,,11.142
2025-04-15,,,11.2704
2025-04-16,,,11.4149
2025-04-17,,,11.5434
2025-04-18,,,11.4149
2025-04-21,,,11.5113
2025-04-22,,,11.3347
2025-04-23,,,11.3668
2025-04-24,,,11.5273
2025-04-25,,,11.5273
2025-04-28,,,11.6558
2025-04-29,,,11.5594
2025-04-30,,,11.4952
2025-05-06,,,11.8163
2025-05-07,,,11.736
2025-05-08,,,11.7521
2025-05-09,,,11.9608
2025-05-12,,,11.9287
2025-05-13,,,11.9447
2025-05-14,,,11.8966
2025-05-15,,,12.0411
2025-05-16,,,12.009
2025-05-19,,,11.9929
2025-05-20,,,12.0732
2025-05-21,,,12.025
2025-05-22,,,11.8805
2025-05-23,,,11.8645
2025-05-26,,,11.9608
2025-05-27,,,11.9287
2025-05-28,,,11.6076
2025-05-29,,,11.5915
2025-05-30,,,11.6076
2025-06-03,,,11.6718
2025-06-04,,,11.5594
2025-06-05,,,11.5594
2025-06-06,,,11.6879
2025-06-09,,,11.6558
2025-06-10,,,11.72
2025-06-11,,,11.6718
2025-06-12,,,11.5915
2025-06-13,,,11.72
2025-06-16,,,11.7521
2025-06-17,,,11.9608
2025-06-18,,,11.9608
2025-06-19,,,11.8645
2025-06-20,,,11.8484
2025-06-23,,,11.5594
2025-06-24,,,11.5434
2025-06-25,,,11.7681
2025-06-26,,,11.6718
2025-06-27,,,11.3026
2025-06-30,,,11.4423
2025-07-01,,,11.4904
2025-07-02,,,11.8269
2025-07-03,,,11.8269
2025-07-04,,,11.859
2025-07-07,,,12.0673
2025-07-08,,,12.0513
2025-07-09,,,11.9231
2025-07-10,,,11.3942
2025-07-11,,,11.25
2025-07-14,,,11.4423
2025-07-15,,,11.3141
2025-07-16,,,11.266
2025-07-17,,,11.1218
2025-07-18,,,11.266
2025-07-21,,,11.7147
2025-07-22,,,11.7147
2025-07-23,,,11.5224
2025-07-24,,,11.3782
2025-07-25,,,11.266
2025-07-28,,,11.3141
2025-07-29,,,11.266
2025-07-30,,,12.2115
2025-07-31,,,11.7468
2025-08-01,,,11.6827
2025-08-04,,,11.8269
2025-08-05,,,12.0994
2025-08-06,,,12.1474
2025-08-07,,,12.0353
2025-08-08,,,12.1795
2025-08-11,,,11.859
2025-08-12,,,11.8269
2025-08-13,,,11.7468
2025-08-14,,,11.6026
2025-08-15,,,11.6186
2025-08-18,,,11.6346
2025-08-19,,,11.6506
2025-08-20,,,11.6987
2025-08-21,,,11.8429
2025-08-22,,,11.7308
2025-08-25,,,11.9391
2025-08-26,,,11.891
2025-08-27,,,11.7628
2025-08-28,,,11.7468
2025-08-29,,,11.8269
2025-09-01,,,11.9872
2025-09-02,,,12.0994
2025-09-03,,,12.0353
