date,open,high,low,close,volume,symbol
2025-02-26,3.11,3.18,3.11,3.16,101310628,601618
2025-02-27,3.18,3.19,3.13,3.16,74005810,601618
2025-02-28,3.15,3.18,3.12,3.12,68691003,601618
2025-03-03,3.13,3.16,3.1,3.11,71849026,601618
2025-03-04,3.11,3.13,3.09,3.12,58754680,601618
2025-03-05,3.12,3.13,3.07,3.1,73490533,601618
2025-03-06,3.1,3.13,3.08,3.12,68695473,601618
2025-03-07,3.12,3.14,3.09,3.1,64954590,601618
2025-03-10,3.1,3.12,3.08,3.1,71686000,601618
2025-03-11,3.08,3.11,3.07,3.11,62787500,601618
2025-03-12,3.11,3.14,3.1,3.12,72879992,601618
2025-03-13,3.11,3.13,3.09,3.11,61020737,601618
2025-03-14,3.12,3.17,3.11,3.16,112007919,601618
2025-03-17,3.17,3.19,3.16,3.17,85167874,601618
2025-03-18,3.18,3.18,3.14,3.16,70206800,601618
2025-03-19,3.16,3.17,3.13,3.14,56835437,601618
2025-03-20,3.14,3.16,3.13,3.14,46875801,601618
2025-03-21,3.14,3.2,3.13,3.15,125415600,601618
2025-03-24,3.16,3.17,3.13,3.17,82113219,601618
2025-03-25,3.16,3.22,3.15,3.21,118384014,601618
2025-03-26,3.22,3.23,3.19,3.22,69174021,601618
2025-03-27,3.21,3.21,3.14,3.15,93631005,601618
2025-03-28,3.15,3.16,3.1,3.11,85943591,601618
2025-03-31,3.1,3.11,3.01,3.02,134896000,601618
2025-04-01,3.02,3.04,3.01,3.02,112982715,601618
2025-04-02,3.03,3.06,3.01,3.03,79749143,601618
2025-04-03,3.02,3.08,3.0,3.06,101561817,601618
2025-04-07,3.0,3.01,2.75,2.79,207703286,601618
2025-04-08,2.81,2.94,2.81,2.93,173117187,601618
2025-04-09,2.92,2.97,2.86,2.97,123186581,601618
2025-04-10,3.0,3.01,2.94,2.98,107738014,601618
2025-04-11,2.97,2.97,2.93,2.94,81501542,601618
2025-04-14,2.96,2.96,2.93,2.94,71289627,601618
2025-04-15,2.95,2.95,2.91,2.93,52608611,601618
2025-04-16,2.92,2.95,2.89,2.95,79162611,601618
2025-04-17,2.94,2.96,2.92,2.96,54384886,601618
2025-04-18,2.95,2.97,2.94,2.96,47859371,601618
2025-04-21,2.96,2.98,2.94,2.96,52460066,601618
2025-04-22,2.95,2.97,2.94,2.95,50071992,601618
2025-04-23,2.96,2.97,2.94,2.95,39595193,601618
2025-04-24,2.95,2.96,2.92,2.93,56672358,601618
2025-04-25,2.94,2.96,2.93,2.95,56651540,601618
2025-04-28,2.95,2.96,2.92,2.93,45283971,601618
2025-04-29,2.92,2.93,2.88,2.89,59473100,601618
2025-04-30,2.87,2.91,2.86,2.89,67969468,601618
2025-05-06,2.91,2.94,2.9,2.93,64658493,601618
2025-05-07,2.96,2.97,2.93,2.97,79222745,601618
2025-05-08,2.96,2.98,2.95,2.95,53360046,601618
2025-05-09,2.95,2.96,2.93,2.94,37880400,601618
2025-05-12,2.95,2.97,2.94,2.97,58286040,601618
2025-05-13,2.99,3.01,2.96,3.0,92515382,601618
2025-05-14,2.99,3.02,2.96,3.02,77364600,601618
2025-05-15,3.01,3.03,2.98,2.99,72877900,601618
2025-05-16,2.99,3.0,2.95,2.96,69357327,601618
2025-05-19,2.96,2.99,2.96,2.97,47055556,601618
2025-05-20,2.98,2.98,2.95,2.97,43181023,601618
2025-05-21,2.96,2.98,2.95,2.96,35108904,601618
2025-05-22,2.96,2.97,2.92,2.93,58420230,601618
2025-05-23,2.93,2.95,2.91,2.91,47210039,601618
2025-05-26,2.92,2.93,2.91,2.91,32164326,601618
2025-05-27,2.91,2.93,2.91,2.93,34983011,601618
2025-05-28,2.92,2.93,2.91,2.92,21193785,601618
2025-05-29,2.92,2.94,2.91,2.93,45390500,601618
2025-05-30,2.93,2.94,2.91,2.93,45898132,601618
2025-06-03,2.92,2.94,2.91,2.93,54123766,601618
2025-06-04,2.93,2.95,2.92,2.95,46293181,601618
2025-06-05,2.94,2.95,2.92,2.93,40550311,601618
2025-06-06,2.93,2.96,2.92,2.95,71754406,601618
2025-06-09,2.95,2.96,2.94,2.96,43409225,601618
2025-06-10,2.96,2.97,2.92,2.94,65911400,601618
2025-06-11,2.95,2.97,2.93,2.95,66323601,601618
2025-06-12,2.95,2.96,2.93,2.94,49790147,601618
2025-06-13,2.94,2.95,2.92,2.94,74757855,601618
2025-06-16,2.93,2.94,2.92,2.92,45853693,601618
2025-06-17,2.92,2.95,2.91,2.94,66036801,601618
2025-06-18,2.93,2.94,2.91,2.92,53434800,601618
2025-06-19,2.92,2.92,2.88,2.88,61452386,601618
2025-06-20,2.88,2.91,2.88,2.9,53359245,601618
2025-06-23,2.89,2.92,2.88,2.91,55737425,601618
2025-06-24,2.92,2.95,2.91,2.95,78502769,601618
2025-06-25,2.94,2.97,2.93,2.97,82736316,601618
2025-06-26,2.97,2.98,2.95,2.96,58843742,601618
2025-06-27,2.96,3.0,2.95,2.98,93184942,601618
2025-06-30,2.98,3.0,2.98,2.98,45715901,601618
