date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,4.9196
2025-02-27,,,4.9623
2025-02-28,,,4.9239
2025-03-03,,,4.9153
2025-03-04,,,4.9153
2025-03-05,,,4.9794
2025-03-06,,,4.9666
2025-03-07,,,4.9837
2025-03-10,,,4.9495
2025-03-11,,,4.958
2025-03-12,,,5.0605
2025-03-13,,,5.0563
2025-03-14,,,5.1118
2025-03-17,,,4.9111
2025-03-18,,,4.9068
2025-03-19,,,4.9196
2025-03-20,,,4.9068
2025-03-21,,,4.8769
2025-03-24,,,4.8598
2025-03-25,,,4.8812
2025-03-26,,,4.8598
2025-03-27,,,4.8641
2025-03-28,,,4.847
2025-03-31,,,4.8921
2025-04-01,,,4.8965
2025-04-02,,,4.9399
2025-04-03,,,4.9269
2025-04-07,,,4.6488
2025-04-08,,,4.701
2025-04-09,,,4.6923
2025-04-10,,,4.7357
2025-04-11,,,4.7314
2025-04-14,,,4.7488
2025-04-15,,,4.7574
2025-04-16,,,4.7792
2025-04-17,,,4.8052
2025-04-18,,,4.8574
2025-04-21,,,4.7879
2025-04-22,,,4.7965
2025-04-23,,,4.7835
2025-04-24,,,4.7922
2025-04-25,,,4.7835
2025-04-28,,,4.7792
2025-04-29,,,4.7705
2025-04-30,,,4.7401
2025-05-06,,,4.7618
2025-05-07,,,4.7922
2025-05-08,,,4.8139
2025-05-09,,,4.8443
2025-05-12,,,4.8487
2025-05-13,,,4.9052
2025-05-14,,,4.966
2025-05-15,,,4.9486
2025-05-16,,,4.9443
2025-05-19,,,4.9399
2025-05-20,,,4.9486
2025-05-21,,,4.9877
2025-05-22,,,5.0181
2025-05-23,,,4.979
2025-05-26,,,4.9616
2025-05-27,,,4.9921
2025-05-28,,,5.0094
2025-05-29,,,4.979
2025-05-30,,,5.0225
2025-06-03,,,5.1311
2025-06-04,,,5.1441
2025-06-05,,,5.0703
2025-06-06,,,5.0833
2025-06-09,,,5.0876
2025-06-10,,,5.1311
2025-06-11,,,5.1485
2025-06-12,,,5.0746
2025-06-13,,,5.0312
2025-06-16,,,5.1224
2025-06-17,,,5.1094
2025-06-18,,,5.1137
2025-06-19,,,5.0833
2025-06-20,,,5.1441
2025-06-23,,,5.1832
2025-06-24,,,5.1832
2025-06-25,,,5.2397
2025-06-26,,,5.3918
2025-06-27,,,5.3005
2025-06-30,,,5.2644
2025-07-01,,,5.3647
2025-07-02,,,5.3735
2025-07-03,,,5.3866
2025-07-04,,,5.4956
2025-07-07,,,5.5741
2025-07-08,,,5.5349
2025-07-09,,,5.6003
2025-07-10,,,5.7486
2025-07-11,,,5.6308
2025-07-14,,,5.6613
2025-07-15,,,5.5523
2025-07-16,,,5.513
2025-07-17,,,5.4912
2025-07-18,,,5.5392
2025-07-21,,,5.5
2025-07-22,,,5.4476
2025-07-23,,,5.4651
2025-07-24,,,5.3866
2025-07-25,,,5.3866
2025-07-28,,,5.4345
2025-07-29,,,5.3822
2025-07-30,,,5.4476
2025-07-31,,,5.3342
2025-08-01,,,5.356
2025-08-04,,,5.3647
2025-08-05,,,5.4389
2025-08-06,,,5.4345
2025-08-07,,,5.4389
2025-08-08,,,5.4084
2025-08-11,,,5.3647
2025-08-12,,,5.3778
2025-08-13,,,5.3473
2025-08-14,,,5.3211
2025-08-15,,,5.2688
2025-08-18,,,5.2688
2025-08-19,,,5.2601
2025-08-20,,,5.2644
2025-08-21,,,5.2993
2025-08-22,,,5.2601
2025-08-25,,,5.4302
2025-08-26,,,5.3909
2025-08-27,,,5.2601
2025-08-28,,,5.2688
2025-08-29,,,5.2557
2025-09-01,,,5.1859
2025-09-02,,,5.2252
2025-09-03,,,5.1249
2025-09-04,,,5.1205
2025-09-05,,,5.1118
2025-09-08,,,5.1031
2025-09-09,,,5.1249
2025-09-10,,,5.1336
2025-09-11,,,5.1685
2025-09-12,,,5.1118
2025-09-15,,,5.0812
2025-09-16,,,5.0769
2025-09-17,,,5.0769
2025-09-18,,,4.9766
2025-09-19,,,4.994
2025-09-22,,,4.9635
2025-09-23,,,5.0245
2025-09-24,,,4.9984
2025-09-25,,,4.9722
2025-09-26,,,4.9722
2025-09-29,,,4.9591
2025-09-30,,,4.9896
2025-10-09,,,5.016
2025-10-10,,,5.0292
2025-10-13,,,5.016
2025-10-14,,,5.0908
2025-10-15,,,5.016
2025-10-16,,,5.0776
2025-10-17,,,5.016
2025-10-20,,,5.0248
2025-10-21,,,5.0292
2025-10-22,,,5.0688
2025-10-23,,,5.1172
2025-10-24,,,5.0864
2025-10-27,,,5.0688
2025-10-28,,,5.0468
2025-10-29,,,5.0116
2025-10-30,,,5.0072
2025-10-31,,,4.9808
2025-11-03,,,5.0292
2025-11-04,,,5.0996
2025-11-05,,,5.0688
2025-11-06,,,5.0644
2025-11-07,,,5.082
2025-11-10,,,5.1172
2025-11-11,,,5.1348
2025-11-12,,,5.1392
2025-11-13,,,5.148
2025-11-14,,,5.17
2025-11-17,,,5.1348
2025-11-18,,,5.0996
2025-11-19,,,5.192
2025-11-20,,,5.214
2025-11-21,,,5.1436
2025-11-24,,,5.104
2025-11-25,,,5.192
2025-11-26,,,5.1436
2025-11-27,,,5.1524
2025-11-28,,,5.1084
2025-12-01,,,5.1436
2025-12-02,,,5.1216
2025-12-03,,,5.082
2025-12-04,,,5.0556
2025-12-05,,,5.0732
2025-12-08,,,5.0688
2025-12-09,,,5.0292
2025-12-10,,,4.9852
2025-12-11,,,5.0028
2025-12-12,,,4.994
2025-12-15,,,5.0644
2025-12-16,,,5.0512
2025-12-17,,,5.0732
2025-12-18,,,5.1216
2025-12-19,,,5.1128
2025-12-22,,,5.0688
2025-12-23,,,5.0864
2025-12-24,,,5.0776
2025-12-25,,,5.0864
2025-12-26,,,5.0776
2025-12-29,,,5.0864
2025-12-30,,,5.0512
2025-12-31,,,5.0204
2026-01-05,,,5.06
2026-01-06,,,5.1348
2026-01-07,,,5.1216
2026-01-08,,,5.0644
2026-01-09,,,5.0424
2026-01-12,,,5.0512
2026-01-13,,,5.0468
2026-01-14,,,4.9984
2026-01-15,,,4.9764
2026-01-16,,,4.9236
2026-01-19,,,4.8928
2026-01-20,,,4.9104
2026-01-21,,,4.8708
2026-01-22,,,4.8708
2026-01-23,,,4.8356
2026-01-26,,,4.8224
2026-01-27,,,4.8136
2026-01-28,,,4.7696
2026-01-29,,,4.8224
2026-01-30,,,4.7652
2026-02-02,,,4.7784
2026-02-03,,,4.7696
2026-02-04,,,4.8268
2026-02-05,,,4.8796
2026-02-06,,,4.862
2026-02-09,,,4.8708
2026-02-10,,,4.8664
2026-02-11,,,4.8708
2026-02-12,,,4.8224
2026-02-13,,,4.8004
2026-02-24,,,4.8004
2026-02-25,,,4.7784
2026-02-26,,,4.7828
