date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,7.0978
2025-02-27,,,7.084
2025-02-28,,,6.967
2025-03-03,,,7.022
2025-03-04,,,6.8844
2025-03-05,,,6.8086
2025-03-06,,,6.8362
2025-03-07,,,6.905
2025-03-10,,,7.0358
2025-03-11,,,7.0083
2025-03-12,,,6.9325
2025-03-13,,,7.1942
2025-03-14,,,7.146
2025-03-17,,,7.1115
2025-03-18,,,7.0565
2025-03-19,,,7.0358
2025-03-20,,,7.0978
2025-03-21,,,7.0427
2025-03-24,,,7.1666
2025-03-25,,,7.2217
2025-03-26,,,7.2286
2025-03-27,,,7.1528
2025-03-28,,,6.967
2025-03-31,,,7.2618
2025-04-01,,,7.4354
2025-04-02,,,7.4571
2025-04-03,,,7.5222
2025-04-07,,,7.0376
2025-04-08,,,7.2763
2025-04-09,,,7.1895
2025-04-10,,,7.2835
2025-04-11,,,7.1389
2025-04-14,,,7.4427
2025-04-15,,,7.5584
2025-04-16,,,7.6669
2025-04-17,,,7.6235
2025-04-18,,,7.6235
2025-04-21,,,7.4788
2025-04-22,,,7.5005
2025-04-23,,,7.5873
2025-04-24,,,7.6741
2025-04-25,,,7.5512
2025-04-28,,,7.4354
2025-04-29,,,7.3776
2025-04-30,,,7.3342
2025-05-06,,,7.2618
2025-05-07,,,7.4137
2025-05-08,,,7.3342
2025-05-09,,,7.3414
2025-05-12,,,7.3414
2025-05-13,,,7.4427
2025-05-14,,,7.7392
2025-05-15,,,7.7609
2025-05-16,,,7.6163
2025-05-19,,,7.5946
2025-05-20,,,7.6018
2025-05-21,,,7.8115
2025-05-22,,,7.9345
2025-05-23,,,7.826
2025-05-26,,,7.7898
2025-05-27,,,7.7248
2025-05-28,,,7.7681
2025-05-29,,,7.7826
2025-05-30,,,7.7464
2025-06-03,,,7.4861
2025-06-04,,,7.5584
2025-06-05,,,7.515
2025-06-06,,,7.6307
2025-06-09,,,7.5873
2025-06-10,,,7.5295
2025-06-11,,,7.6452
2025-06-12,,,7.5873
2025-06-13,,,7.515
2025-06-16,,,7.5512
2025-06-17,,,7.8839
2025-06-18,,,7.9707
2025-06-19,,,7.8043
2025-06-20,,,7.92
2025-06-23,,,8.166
2025-06-24,,,8.0213
2025-06-25,,,7.9851
2025-06-26,,,7.8911
2025-06-27,,,7.9056
2025-06-30,,,8.4138
2025-07-01,,,8.3445
2025-07-02,,,8.6906
2025-07-03,,,8.606
2025-07-04,,,8.6906
2025-07-07,,,8.5983
2025-07-08,,,8.6906
2025-07-09,,,8.6445
2025-07-10,,,8.8521
2025-07-11,,,8.7214
2025-07-14,,,8.706
2025-07-15,,,8.5522
2025-07-16,,,8.5522
2025-07-17,,,8.606
2025-07-18,,,8.6445
2025-07-21,,,8.8214
2025-07-22,,,9.652
2025-07-23,,,9.4905
2025-07-24,,,9.5751
2025-07-25,,,9.3751
2025-07-28,,,9.1905
2025-07-29,,,9.2521
2025-07-30,,,9.4059
2025-07-31,,,9.0752
2025-08-01,,,8.9906
2025-08-04,,,9.2982
2025-08-05,,,9.3367
2025-08-06,,,9.5751
2025-08-07,,,9.5597
2025-08-08,,,9.4905
2025-08-11,,,9.4213
2025-08-12,,,9.5982
2025-08-13,,,9.552
2025-08-14,,,9.3367
2025-08-15,,,9.3674
2025-08-18,,,9.1905
2025-08-19,,,9.2213
2025-08-20,,,9.229
2025-08-21,,,9.3444
2025-08-22,,,9.2598
2025-08-25,,,9.4213
2025-08-26,,,9.2674
2025-08-27,,,8.8291
2025-08-28,,,8.7137
2025-08-29,,,8.7214
2025-09-01,,,8.7368
2025-09-02,,,8.6906
2025-09-03,,,8.606
2025-09-04,,,8.5061
2025-09-05,,,8.5753
2025-09-08,,,8.6291
2025-09-09,,,8.6214
2025-09-10,,,8.5522
2025-09-11,,,8.5368
2025-09-12,,,8.5522
2025-09-15,,,8.6906
2025-09-16,,,8.6368
2025-09-17,,,8.9367
2025-09-18,,,8.6829
2025-09-19,,,9.0367
2025-09-22,,,8.8906
2025-09-23,,,9.1059
2025-09-24,,,9.0521
2025-09-25,,,8.9829
2025-09-26,,,8.8291
2025-09-29,,,8.7599
2025-09-30,,,8.7603
2025-10-09,,,9.0225
2025-10-10,,,9.1768
2025-10-13,,,9.1922
2025-10-14,,,9.4467
2025-10-15,,,9.5469
2025-10-16,,,10.2487
2025-10-17,,,10.2487
2025-10-20,,,10.5571
2025-10-21,,,10.2409
2025-10-22,,,10.133
2025-10-23,,,10.2564
2025-10-24,,,10.2332
2025-10-27,,,10.6034
2025-10-28,,,10.4106
2025-10-29,,,10.6574
2025-10-30,,,10.6419
2025-10-31,,,10.4723
2025-11-03,,,11.0429
2025-11-04,,,11.0661
2025-11-05,,,11.4285
2025-11-06,,,11.4517
2025-11-07,,,11.3668
2025-11-10,,,11.6753
2025-11-11,,,11.5673
2025-11-12,,,11.1818
2025-11-13,,,11.3283
2025-11-14,,,11.0044
2025-11-17,,,11.2897
2025-11-18,,,11.0584
2025-11-19,,,11.444
2025-11-20,,,10.9273
2025-11-21,,,10.7191
2025-11-24,,,10.6034
2025-11-25,,,10.6188
2025-11-26,,,10.5648
2025-11-27,,,10.5494
2025-11-28,,,10.426
2025-12-01,,,10.5263
2025-12-02,,,10.4569
2025-12-03,,,10.6265
2025-12-04,,,10.7345
2025-12-05,,,10.5494
2025-12-08,,,10.3566
2025-12-09,,,10.2564
2025-12-10,,,10.2487
2025-12-11,,,10.0944
2025-12-12,,,9.9556
2025-12-15,,,10.0636
2025-12-16,,,9.9325
2025-12-17,,,9.9556
2025-12-18,,,10.187
2025-12-19,,,10.0944
2025-12-22,,,10.025
2025-12-23,,,9.971
2025-12-24,,,9.9325
2025-12-25,,,9.7937
2025-12-26,,,9.678
2025-12-29,,,9.732
2025-12-30,,,9.7166
2025-12-31,,,9.5932
2026-01-05,,,9.6394
2026-01-06,,,10.025
2026-01-07,,,10.5109
2026-01-08,,,10.5571
2026-01-09,,,10.6497
2026-01-12,,,10.4414
2026-01-13,,,10.3258
2026-01-14,,,10.1484
2026-01-15,,,10.1793
2026-01-16,,,9.8785
2026-01-19,,,10.0944
2026-01-20,,,10.2872
2026-01-21,,,10.1253
2026-01-22,,,10.3258
2026-01-23,,,10.0713
2026-01-26,,,10.3952
2026-01-27,,,10.079
2026-01-28,,,10.3566
2026-01-29,,,10.48
2026-01-30,,,10.5494
2026-02-02,,,9.7705
2026-02-03,,,9.8708
2026-02-04,,,10.8579
2026-02-05,,,11.0429
2026-02-06,,,10.935
2026-02-09,,,10.8424
2026-02-10,,,11.0738
2026-02-11,,,11.2126
2026-02-12,,,11.39
2026-02-13,,,11.1201
2026-02-24,,,11.5596
2026-02-25,,,11.4054
2026-02-26,,,11.2434
