date,open,high,low,close,volume,symbol
2025-02-26,67.11,70.2,67.1,70.16,72371253,300274
2025-02-27,70.5,73.03,70.4,71.83,84553441,300274
2025-02-28,71.7,73.68,70.71,70.9,57544211,300274
2025-03-03,70.7,73.88,70.7,72.57,59788580,300274
2025-03-04,71.5,71.71,70.05,70.65,36149709,300274
2025-03-05,70.5,70.64,67.99,68.23,48502661,300274
2025-03-06,68.25,69.26,67.5,68.7,40358184,300274
2025-03-07,68.26,68.74,67.39,67.74,33799946,300274
2025-03-10,68.01,68.88,67.41,68.27,29067503,300274
2025-03-11,67.52,67.75,67.1,67.73,27828271,300274
2025-03-12,67.9,68.12,67.28,67.53,26077958,300274
2025-03-13,67.53,69.0,67.32,67.6,30200754,300274
2025-03-14,67.66,69.12,66.92,68.75,44762574,300274
2025-03-17,68.85,69.88,68.71,68.78,29643851,300274
2025-03-18,68.99,70.3,68.85,70.09,38422954,300274
2025-03-19,69.51,70.7,68.56,69.58,38137834,300274
2025-03-20,69.5,70.05,68.57,68.57,23870054,300274
2025-03-21,68.26,69.08,67.53,67.6,25284680,300274
2025-03-24,67.8,67.83,66.5,66.84,25155256,300274
2025-03-25,67.41,72.5,67.26,72.0,95210671,300274
2025-03-26,71.01,73.5,70.89,71.92,64017192,300274
2025-03-27,71.93,72.5,70.58,71.8,30829822,300274
2025-03-28,71.98,74.11,71.82,72.29,42005574,300274
2025-03-31,72.32,73.6,69.24,69.41,45283622,300274
2025-04-01,69.43,73.3,69.43,72.38,46416850,300274
2025-04-02,72.5,72.95,71.8,72.47,25461837,300274
2025-04-03,70.44,70.46,67.03,67.2,81835826,300274
2025-04-07,60.0,62.0,53.76,55.7,96744935,300274
2025-04-08,55.69,57.5,55.24,55.71,53365311,300274
2025-04-09,54.0,56.97,52.98,56.16,46152052,300274
2025-04-10,59.75,59.89,57.6,57.7,45202905,300274
2025-04-11,56.98,58.39,56.43,57.71,33518253,300274
2025-04-14,58.5,58.65,57.7,57.91,26378830,300274
2025-04-15,57.92,57.96,56.8,57.29,21842299,300274
2025-04-16,56.92,56.99,55.5,56.24,22227089,300274
2025-04-17,55.73,56.29,55.61,55.77,17660792,300274
2025-04-18,55.79,56.45,55.6,56.07,17682603,300274
2025-04-21,56.3,56.95,55.8,56.69,18105120,300274
2025-04-22,56.36,57.42,56.2,56.24,19902426,300274
2025-04-23,57.12,59.0,57.12,58.22,45406028,300274
2025-04-24,58.16,58.21,56.74,56.8,23971676,300274
2025-04-25,57.1,59.8,57.1,58.82,40302137,300274
2025-04-28,62.5,63.56,62.2,62.6,63889281,300274
2025-04-29,63.35,63.5,61.19,61.3,32158569,300274
2025-04-30,61.3,61.73,60.51,60.6,23186830,300274
2025-05-06,60.98,62.6,60.86,62.19,30417289,300274
2025-05-07,63.55,64.64,61.62,62.1,40233547,300274
2025-05-08,61.6,64.3,61.41,63.95,41818202,300274
2025-05-09,63.58,63.6,62.0,62.52,26577893,300274
2025-05-12,65.74,67.64,65.1,67.15,75218749,300274
2025-05-13,68.44,69.75,67.64,67.8,64120086,300274
2025-05-14,66.79,67.29,65.58,66.07,49138614,300274
2025-05-15,65.7,65.71,63.92,64.4,36389312,300274
2025-05-16,64.15,67.8,64.0,65.31,44101466,300274
2025-05-19,65.0,65.15,64.22,64.45,18947018,300274
2025-05-20,64.5,64.59,62.9,63.66,30130842,300274
2025-05-21,63.76,64.77,63.37,64.23,23449263,300274
2025-05-22,63.6,63.9,62.5,62.51,26743266,300274
2025-05-23,61.88,62.03,60.53,60.6,52225373,300274
2025-05-26,60.2,61.55,60.2,60.88,20402633,300274
2025-05-27,60.9,61.0,60.36,60.56,13933633,300274
2025-05-28,60.86,61.08,60.12,60.28,13717005,300274
2025-05-29,60.92,61.25,60.59,61.04,19767226,300274
2025-05-30,60.7,60.75,60.13,60.39,17166576,300274
2025-06-03,59.98,60.48,59.87,60.2,12181757,300274
2025-06-04,60.46,61.3,60.45,60.97,17609011,300274
2025-06-05,61.13,61.5,60.53,61.34,20313664,300274
2025-06-06,61.56,61.6,60.72,60.8,17997297,300274
2025-06-09,60.99,63.19,60.8,62.99,40723027,300274
2025-06-10,63.0,65.5,62.8,64.15,59720312,300274
2025-06-11,64.05,64.96,63.7,64.19,26246629,300274
2025-06-12,63.95,64.42,63.03,64.2,21908193,300274
2025-06-13,62.9,63.6,62.35,62.41,20873868,300274
2025-06-16,62.2,64.32,62.07,63.25,21878518,300274
2025-06-17,63.35,63.46,62.42,62.78,16390371,300274
2025-06-18,65.01,65.6,64.02,65.24,48159047,300274
2025-06-19,64.83,65.2,62.69,62.98,33222283,300274
2025-06-20,62.76,64.5,62.56,62.62,25267440,300274
2025-06-23,62.2,64.36,62.09,63.95,26536994,300274
2025-06-24,64.2,65.94,64.2,65.23,29244677,300274
2025-06-25,65.31,65.92,64.25,65.78,29758197,300274
2025-06-26,65.51,65.58,64.02,64.12,27423990,300274
2025-06-27,64.4,66.66,64.25,65.43,43047943,300274
2025-06-30,66.09,68.29,65.81,67.77,51645738,300274
2025-07-01,67.5,69.25,66.7,68.69,38897412,300274
2025-07-02,68.7,69.45,68.1,68.45,34707863,300274
2025-07-03,68.45,70.0,67.62,69.77,40896103,300274
2025-07-04,70.66,70.66,67.63,67.7,45585681,300274
2025-07-07,67.4,68.57,67.03,67.4,22895940,300274
2025-07-08,67.5,74.6,67.36,73.77,103312342,300274
2025-07-09,73.78,74.38,72.65,73.35,47907407,300274
2025-07-10,73.83,78.09,73.83,76.45,91180541,300274
2025-07-11,76.11,76.76,75.38,76.16,45363574,300274
2025-07-14,75.91,77.16,74.01,75.61,54100668,300274
2025-07-15,74.6,76.9,74.1,75.15,45856024,300274
2025-07-16,74.5,75.02,73.25,74.51,37427170,300274
2025-07-17,75.05,76.54,73.33,74.1,48477950,300274
2025-07-18,74.0,74.35,72.2,72.26,46818172,300274
2025-07-21,72.49,73.02,72.13,72.75,26928646,300274
2025-07-22,72.8,74.26,72.2,74.13,47614358,300274
2025-07-23,74.47,74.68,72.82,73.11,34809723,300274
2025-07-24,72.87,76.54,72.68,76.38,56516521,300274
2025-07-25,76.3,76.65,75.7,75.78,28378888,300274
2025-07-28,75.04,75.49,73.83,74.2,36609000,300274
2025-07-29,74.21,76.04,73.6,75.45,33652802,300274
2025-07-30,75.5,76.45,74.0,74.59,35846700,300274
2025-07-31,74.0,75.63,71.55,72.0,46401486,300274
2025-08-01,72.03,75.38,71.88,75.3,56492594,300274
2025-08-04,74.27,74.46,72.6,73.78,34095676,300274
2025-08-05,73.57,76.2,72.69,75.41,38669719,300274
2025-08-06,75.0,77.22,74.96,76.9,40634178,300274
2025-08-07,76.8,76.89,74.47,74.81,39319616,300274
2025-08-08,74.52,85.9,74.5,81.6,119105900,300274
2025-08-11,81.66,84.74,81.3,84.52,85235538,300274
2025-08-12,84.6,88.28,82.8,88.1,77984295,300274
2025-08-13,88.0,89.88,86.73,89.03,69593972,300274
2025-08-14,88.18,89.39,86.51,87.95,51008123,300274
2025-08-15,87.6,96.0,87.41,94.28,90561393,300274
2025-08-18,95.5,96.37,93.91,95.38,61016319,300274
2025-08-19,95.0,99.92,94.57,96.47,73013099,300274
2025-08-20,95.45,96.7,92.6,95.28,59764577,300274
2025-08-21,94.46,94.66,92.05,92.49,49812502,300274
2025-08-22,91.99,98.82,91.8,97.86,67681455,300274
2025-08-25,99.7,103.5,99.48,102.6,74192770,300274
2025-08-26,101.92,101.92,95.6,97.01,114860899,300274
2025-08-27,95.55,99.36,94.54,95.11,84130297,300274
2025-08-28,94.6,100.66,94.5,99.56,82261923,300274
2025-08-29,99.55,103.36,97.72,99.87,76317937,300274
2025-09-01,99.58,101.39,98.01,99.2,59116135,300274
2025-09-02,99.69,105.37,98.86,99.65,84246039,300274
2025-09-03,101.3,119.0,100.0,114.9,142919365,300274
2025-09-04,118.5,124.08,113.06,116.0,165181761,300274
2025-09-05,116.19,137.66,116.19,135.34,169941087,300274
2025-09-08,140.1,146.87,133.76,136.98,188697224,300274
2025-09-09,132.2,135.34,128.42,129.88,130701326,300274
2025-09-10,127.31,131.36,125.1,128.3,119738925,300274
2025-09-11,126.53,137.34,123.5,137.34,134665136,300274
2025-09-12,135.97,141.0,132.5,133.92,112950176,300274
2025-09-15,138.0,149.32,136.57,136.67,150970821,300274
2025-09-16,137.81,143.08,135.67,140.31,108524250,300274
2025-09-17,140.8,144.24,137.2,140.99,93269716,300274
2025-09-18,140.0,148.11,135.86,142.55,135771680,300274
2025-09-19,141.07,142.3,136.88,137.2,85317862,300274
2025-09-22,136.0,139.0,134.56,137.23,66925859,300274
2025-09-23,137.2,148.55,137.2,143.54,118658558,300274
2025-09-24,143.41,156.0,143.02,154.2,119440650,300274
2025-09-25,153.98,163.25,151.86,159.84,102198838,300274
2025-09-26,159.84,167.48,157.0,157.5,89979702,300274
2025-09-29,163.0,169.8,161.1,165.0,99539366,300274
2025-09-30,165.0,167.69,157.21,161.98,92850453,300274
2025-10-09,161.88,164.9,157.66,158.89,91854085,300274
2025-10-10,155.73,158.2,145.0,146.52,112500243,300274
2025-10-13,139.02,144.38,136.1,141.22,107810356,300274
2025-10-14,144.84,151.0,139.1,139.79,103614230,300274
2025-10-15,139.83,152.08,136.13,151.4,108169455,300274
2025-10-16,149.78,164.76,149.0,163.0,128279472,300274
2025-10-17,160.18,160.93,144.98,145.21,121139474,300274
2025-10-20,149.0,153.19,146.66,148.63,81853286,300274
2025-10-21,149.8,157.0,144.0,152.79,81369318,300274
2025-10-22,151.0,152.33,147.45,149.32,50759942,300274
2025-10-23,148.13,154.29,146.88,153.52,56689703,300274
2025-10-24,156.0,165.65,154.0,165.0,91066231,300274
2025-10-27,169.18,172.63,162.66,166.95,94395266,300274
2025-10-28,164.02,169.5,162.08,165.88,65009449,300274
2025-10-29,169.99,194.97,168.91,191.49,145290726,300274
2025-10-30,194.9,203.88,192.31,194.68,127175347,300274
2025-10-31,195.59,203.38,187.49,189.8,98538998,300274
2025-11-03,193.07,199.88,188.0,199.47,100944714,300274
2025-11-04,200.0,200.11,185.72,187.19,103821903,300274
2025-11-05,181.31,202.68,181.31,200.5,121005563,300274
2025-11-06,201.96,209.88,197.99,205.4,106613569,300274
2025-11-07,202.01,209.5,199.88,201.0,75430073,300274
2025-11-10,203.2,205.0,189.39,194.0,90208805,300274
2025-11-11,200.0,204.02,191.1,193.0,80019064,300274
2025-11-12,188.87,192.85,182.21,187.63,87989283,300274
2025-11-13,190.23,194.92,186.11,190.51,85241617,300274
2025-11-14,185.0,194.1,184.11,185.0,65185322,300274
2025-11-17,182.54,186.99,180.7,183.79,57255140,300274
2025-11-18,183.69,184.48,172.75,175.02,83476970,300274
2025-11-19,174.03,179.77,173.5,176.5,48886934,300274
2025-11-20,181.0,184.72,176.76,177.36,59955393,300274
2025-11-21,170.02,174.25,167.51,167.89,69045259,300274
2025-11-24,169.98,171.78,164.38,167.42,58792409,300274
2025-11-25,172.3,179.95,169.2,175.71,77232947,300274
2025-11-26,175.19,187.92,173.15,182.53,84009576,300274
2025-11-27,187.0,192.88,180.16,180.93,74717874,300274
2025-11-28,180.03,187.49,180.03,182.9,51208439,300274
2025-12-01,183.0,183.91,174.32,179.56,59931487,300274
2025-12-02,178.14,180.5,175.0,178.7,33305220,300274
2025-12-03,181.65,183.58,175.8,177.13,46024920,300274
2025-12-04,176.14,178.7,174.28,177.55,34695556,300274
2025-12-05,180.0,184.66,175.5,182.0,57158681,300274
2025-12-08,182.11,188.2,177.3,184.28,70534612,300274
2025-12-09,183.88,191.6,181.1,186.0,63969388,300274
2025-12-10,186.2,186.7,175.31,178.09,74614525,300274
2025-12-11,178.0,183.7,173.97,174.05,65235217,300274
2025-12-12,177.0,178.58,170.2,174.98,81546925,300274
2025-12-15,171.58,174.0,168.2,170.2,56358803,300274
2025-12-16,169.5,169.5,160.27,163.97,71600891,300274
2025-12-17,162.51,170.65,162.51,169.5,57104002,300274
2025-12-18,166.49,166.49,161.23,161.31,55622208,300274
