date,total_market_cap,circulating_market_cap,pe
2025-02-26,,,8.1001
2025-02-27,,,8.0683
2025-02-28,,,7.9726
2025-03-03,,,7.8929
2025-03-04,,,7.8291
2025-03-05,,,7.8291
2025-03-06,,,7.845
2025-03-07,,,7.7334
2025-03-10,,,7.6696
2025-03-11,,,7.7175
2025-03-12,,,7.7494
2025-03-13,,,7.7175
2025-03-14,,,7.8929
2025-03-17,,,7.8929
2025-03-18,,,7.861
2025-03-19,,,7.8291
2025-03-20,,,7.845
2025-03-21,,,7.7972
2025-03-24,,,7.7972
2025-03-25,,,7.9248
2025-03-26,,,7.9088
2025-03-27,,,7.861
2025-03-28,,,7.7812
2025-03-31,,,7.901
2025-04-01,,,7.934
2025-04-02,,,7.967
2025-04-03,,,8.0165
2025-04-07,,,7.4887
2025-04-08,,,7.8516
2025-04-09,,,7.9175
2025-04-10,,,7.9175
2025-04-11,,,7.8516
2025-04-14,,,7.8351
2025-04-15,,,7.8021
2025-04-16,,,7.8845
2025-04-17,,,7.8681
2025-04-18,,,7.8681
2025-04-21,,,7.8351
2025-04-22,,,7.8186
2025-04-23,,,7.8186
2025-04-24,,,7.8351
2025-04-25,,,7.9505
2025-04-28,,,7.934
2025-04-29,,,8.0
2025-04-30,,,7.7856
2025-05-06,,,7.8186
2025-05-07,,,7.934
2025-05-08,,,7.9505
2025-05-09,,,7.8845
2025-05-12,,,7.967
2025-05-13,,,8.033
2025-05-14,,,8.066
2025-05-15,,,8.0
2025-05-16,,,7.9505
2025-05-19,,,7.9505
2025-05-20,,,7.9505
2025-05-21,,,7.9505
2025-05-22,,,7.8681
2025-05-23,,,7.7691
2025-05-26,,,7.7856
2025-05-27,,,7.7691
2025-05-28,,,7.7361
2025-05-29,,,7.7856
2025-05-30,,,7.7856
2025-06-03,,,7.8021
2025-06-04,,,7.8351
2025-06-05,,,7.8186
2025-06-06,,,8.0495
2025-06-09,,,8.132
2025-06-10,,,8.0495
2025-06-11,,,8.066
2025-06-12,,,8.0165
2025-06-13,,,8.0
2025-06-16,,,7.967
2025-06-17,,,8.0165
2025-06-18,,,7.9505
2025-06-19,,,7.7856
2025-06-20,,,7.8351
2025-06-23,,,7.8351
2025-06-24,,,8.0165
2025-06-25,,,8.0825
2025-06-26,,,8.033
2025-06-27,,,8.0495
2025-06-30,,,8.4446
2025-07-01,,,8.4272
2025-07-02,,,8.5139
2025-07-03,,,8.5313
2025-07-04,,,8.5313
2025-07-07,,,8.5659
2025-07-08,,,8.5659
2025-07-09,,,8.6353
2025-07-10,,,8.7047
2025-07-11,,,8.7567
2025-07-14,,,8.8087
2025-07-15,,,8.774
2025-07-16,,,8.7047
2025-07-17,,,8.774
2025-07-18,,,8.8087
2025-07-21,,,9.693
2025-07-22,,,10.6641
2025-07-23,,,11.7391
2025-07-24,,,12.9183
2025-07-25,,,12.5194
2025-07-28,,,12.19
2025-07-29,,,12.4154
2025-07-30,,,11.7912
2025-07-31,,,11.8432
2025-08-01,,,11.3056
2025-08-04,,,11.2016
2025-08-05,,,11.1322
2025-08-06,,,10.9762
2025-08-07,,,10.9935
2025-08-08,,,11.1843
2025-08-11,,,11.0802
2025-08-12,,,10.8895
2025-08-13,,,10.8548
2025-08-14,,,10.6814
2025-08-15,,,10.6814
2025-08-18,,,10.7508
2025-08-19,,,10.6987
2025-08-20,,,10.7161
2025-08-21,,,10.7161
2025-08-22,,,10.8028
2025-08-25,,,10.9588
2025-08-26,,,10.8028
2025-08-27,,,10.4907
