date,open,high,low,close,volume,symbol
2025-02-26,28.2,29.24,27.83,29.1,26147553,002422
2025-02-27,29.02,30.54,28.9,30.49,38775524,002422
2025-02-28,30.41,30.46,29.43,29.5,19131700,002422
2025-03-03,29.65,31.31,29.54,31.06,33071703,002422
2025-03-04,31.0,31.71,30.42,31.42,19128080,002422
2025-03-05,31.31,31.95,30.86,31.24,21326628,002422
2025-03-06,31.17,31.58,30.7,30.95,19888219,002422
2025-03-07,30.85,31.45,30.56,30.99,16375004,002422
2025-03-10,31.0,31.41,30.88,31.31,12546900,002422
2025-03-11,31.27,32.46,31.03,32.38,22693532,002422
2025-03-12,32.46,32.46,30.83,30.9,19884508,002422
2025-03-13,30.99,31.51,30.92,31.51,11872757,002422
2025-03-14,31.45,31.75,31.02,31.59,11694118,002422
2025-03-17,31.52,31.66,30.92,31.1,10288516,002422
2025-03-18,31.19,31.61,30.89,31.24,9146599,002422
2025-03-19,31.24,32.4,31.13,31.65,15145293,002422
2025-03-20,31.9,32.05,31.21,31.28,10086272,002422
2025-03-21,31.25,31.65,30.8,31.58,15455294,002422
2025-03-24,31.49,31.85,31.13,31.29,11494171,002422
2025-03-25,31.29,31.55,30.88,30.98,10017435,002422
2025-03-26,30.96,31.45,30.35,30.6,13319346,002422
2025-03-27,30.61,31.98,30.36,31.69,19587595,002422
2025-03-28,31.67,33.07,31.61,32.47,25979821,002422
2025-03-31,32.49,32.98,31.92,32.23,14774778,002422
2025-04-01,32.42,35.45,32.04,35.45,40456371,002422
2025-04-02,36.0,38.08,35.51,37.0,46363938,002422
2025-04-03,36.99,37.1,36.0,36.84,24861441,002422
2025-04-07,34.98,35.7,33.16,34.41,40905127,002422
2025-04-08,34.44,34.64,33.2,34.29,30450545,002422
2025-04-09,33.0,34.15,30.86,33.3,43260166,002422
2025-04-10,33.46,35.25,33.46,34.55,25519818,002422
2025-04-11,33.97,35.88,33.94,35.68,22137758,002422
2025-04-14,35.51,36.32,35.11,35.2,21561845,002422
2025-04-15,35.11,35.59,34.55,34.85,13549005,002422
2025-04-16,34.56,35.35,34.0,34.63,12590346,002422
2025-04-17,34.35,34.63,33.97,34.18,12576071,002422
2025-04-18,34.17,34.73,33.7,33.93,8437592,002422
2025-04-21,33.57,35.5,33.28,35.32,16958140,002422
2025-04-22,35.29,36.15,35.01,35.71,14657819,002422
2025-04-23,35.51,35.85,34.71,34.82,15605220,002422
2025-04-24,34.4,35.52,34.3,35.48,15138792,002422
2025-04-25,35.43,35.55,32.81,33.14,31514277,002422
2025-04-28,32.93,33.4,32.65,33.12,13767094,002422
2025-04-29,32.76,33.38,32.25,32.92,12853218,002422
2025-04-30,31.94,36.21,31.81,36.21,41984799,002422
2025-05-06,36.29,36.46,35.45,35.75,24274986,002422
2025-05-07,35.91,36.09,34.35,34.65,17361835,002422
2025-05-08,34.55,34.65,33.97,34.02,13477017,002422
2025-05-09,34.05,34.77,34.02,34.14,11846094,002422
2025-05-12,34.0,34.0,32.52,33.3,24206177,002422
2025-05-13,33.62,34.19,33.5,33.86,16125600,002422
2025-05-14,33.55,34.45,33.25,33.89,11609338,002422
2025-05-15,34.0,35.76,33.72,34.9,25179924,002422
2025-05-16,35.0,35.07,33.1,35.02,25564760,002422
2025-05-19,34.3,35.19,33.7,34.96,17272277,002422
2025-05-20,34.96,37.1,34.96,36.9,26316575,002422
2025-05-21,36.55,39.77,36.4,37.88,29288289,002422
2025-05-22,37.8,38.97,37.01,38.07,18562887,002422
2025-05-23,38.0,40.8,38.0,39.35,24408306,002422
2025-05-26,39.35,39.49,37.2,37.4,21182516,002422
2025-05-27,37.4,38.06,37.01,37.23,16982625,002422
2025-05-28,37.16,37.46,36.64,37.0,11386047,002422
2025-05-29,37.09,38.64,36.51,37.95,21840300,002422
2025-05-30,37.75,38.99,37.73,38.56,17484918,002422
2025-06-03,37.79,38.78,37.38,38.2,14145324,002422
2025-06-04,38.2,40.73,37.83,39.72,20000856,002422
2025-06-05,39.54,39.61,37.57,37.75,18650502,002422
2025-06-06,37.42,37.95,37.2,37.47,12559653,002422
2025-06-09,37.52,40.0,37.29,38.41,21817810,002422
2025-06-10,38.42,39.13,38.11,38.9,16532099,002422
2025-06-11,38.8,39.26,37.78,37.99,16538782,002422
2025-06-12,37.81,39.79,37.79,39.22,20704859,002422
2025-06-13,38.7,38.76,36.68,36.78,29207089,002422
2025-06-16,36.6,36.75,35.84,35.98,21607465,002422
2025-06-17,36.3,36.5,35.01,35.15,17859914,002422
2025-06-18,34.94,35.52,34.85,35.12,10377760,002422
2025-06-19,35.13,35.59,34.51,34.64,12587168,002422
2025-06-20,34.64,34.8,33.88,33.99,14896443,002422
2025-06-23,33.86,34.85,33.44,34.6,16938864,002422
2025-06-24,34.6,35.45,34.35,35.05,16259350,002422
2025-06-25,35.08,35.52,34.35,34.85,15703230,002422
2025-06-26,34.64,35.16,34.18,34.98,11565400,002422
2025-06-27,35.0,36.08,34.9,35.82,15360867,002422
2025-06-30,35.72,36.17,35.25,35.92,8058601,002422
2025-07-01,35.9,36.5,35.57,36.48,9557910,002422
2025-07-02,36.43,36.45,35.14,35.51,11300906,002422
2025-07-03,35.45,37.45,35.2,37.16,17825581,002422
2025-07-04,36.9,37.1,36.21,36.35,9997152,002422
2025-07-07,36.22,36.48,34.39,34.48,21033282,002422
2025-07-08,34.49,34.69,33.15,33.4,30432444,002422
2025-07-09,33.3,33.73,33.05,33.44,17128260,002422
2025-07-10,33.41,33.48,32.9,33.22,14778153,002422
2025-07-11,33.14,33.65,33.0,33.22,22720068,002422
2025-07-14,33.17,33.19,32.74,32.85,18755453,002422
2025-07-15,32.9,33.98,32.8,33.84,23574257,002422
2025-07-16,33.88,34.13,33.2,33.52,14675276,002422
2025-07-17,33.52,35.33,33.41,34.99,35360135,002422
2025-07-18,34.88,35.62,34.55,35.47,20379965,002422
2025-07-21,35.18,35.18,34.2,35.01,17449758,002422
2025-07-22,34.89,35.95,34.4,35.35,17094061,002422
2025-07-23,35.2,35.29,34.45,34.59,14417719,002422
2025-07-24,34.58,34.98,34.03,34.86,15674863,002422
2025-07-25,34.64,35.48,34.51,35.17,16085718,002422
2025-07-28,35.29,35.9,34.9,35.21,14578676,002422
2025-07-29,35.29,36.81,35.1,36.4,22640231,002422
2025-07-30,36.3,38.88,35.33,38.2,37182392,002422
2025-07-31,38.01,38.44,37.4,37.78,17712317,002422
2025-08-01,37.63,38.36,37.03,37.17,12869200,002422
2025-08-04,37.02,37.13,36.01,36.55,12205954,002422
2025-08-05,36.63,37.8,36.53,37.55,11896712,002422
2025-08-06,37.72,38.36,37.08,37.57,11117549,002422
2025-08-07,37.41,38.15,36.66,36.85,13127801,002422
2025-08-08,36.86,37.15,36.14,36.61,10562990,002422
2025-08-11,36.6,37.46,36.35,37.06,9520314,002422
2025-08-12,37.05,37.38,36.07,36.42,12894781,002422
2025-08-13,36.43,37.15,36.2,36.95,16147187,002422
2025-08-14,37.06,37.06,36.21,36.21,12738761,002422
2025-08-15,36.13,36.88,35.86,36.39,11146683,002422
2025-08-18,36.38,37.1,36.31,37.06,15337714,002422
2025-08-19,37.06,38.7,36.81,37.68,24819214,002422
2025-08-20,37.49,37.85,36.3,37.32,17013218,002422
2025-08-21,37.36,38.18,37.03,37.76,13915164,002422
2025-08-22,37.76,37.9,37.15,37.58,13283960,002422
2025-08-25,37.59,39.2,37.58,39.09,22094748,002422
2025-08-26,38.85,39.21,38.18,38.2,12488386,002422
2025-08-27,38.32,38.88,36.85,36.9,18917288,002422
2025-08-28,36.86,37.05,35.76,36.49,19223686,002422
2025-08-29,35.99,36.93,35.27,36.46,28026930,002422
2025-09-01,36.7,40.11,36.4,40.11,40657400,002422
2025-09-02,40.11,41.72,39.71,39.94,34035775,002422
2025-09-03,40.19,41.49,39.81,40.7,23885933,002422
2025-09-04,40.74,41.0,38.41,39.02,22961067,002422
2025-09-05,39.0,40.45,38.1,40.35,19219735,002422
2025-09-08,40.3,40.77,39.29,40.0,17336881,002422
2025-09-09,39.9,40.69,38.88,39.15,13694251,002422
2025-09-10,39.1,39.5,37.59,37.88,19967403,002422
2025-09-11,36.0,37.3,34.87,37.14,29637039,002422
2025-09-12,37.14,37.78,36.85,37.27,14840205,002422
2025-09-15,37.28,38.44,37.13,37.55,15287018,002422
2025-09-16,37.55,37.96,36.67,36.87,10529772,002422
2025-09-17,36.87,37.23,36.56,36.94,8970984,002422
2025-09-18,37.12,38.56,36.77,37.88,18834653,002422
2025-09-19,37.85,37.85,36.42,36.42,14589008,002422
2025-09-22,36.98,38.5,36.97,37.29,14226971,002422
2025-09-23,37.2,37.47,36.1,36.95,11673104,002422
2025-09-24,36.74,38.6,36.62,38.0,18815628,002422
2025-09-25,38.14,38.29,37.31,37.59,10300000,002422
2025-09-26,37.3,37.44,36.41,36.9,14511677,002422
2025-09-29,36.77,36.87,35.63,36.35,13728821,002422
2025-09-30,36.35,37.4,35.82,36.73,19266064,002422
2025-10-09,37.31,38.0,36.0,36.06,17680908,002422
2025-10-10,36.0,36.34,35.22,35.4,15554137,002422
2025-10-13,35.06,35.8,34.69,34.74,13756246,002422
2025-10-14,35.08,35.18,33.61,34.01,15273790,002422
2025-10-15,34.02,34.95,33.8,34.8,12016504,002422
2025-10-16,34.8,35.31,34.46,34.88,9951246,002422
2025-10-17,35.12,35.51,34.68,34.88,10853295,002422
2025-10-20,35.39,36.69,35.2,36.47,18861894,002422
2025-10-21,36.5,36.56,35.67,36.05,10814304,002422
2025-10-22,36.06,36.65,35.76,35.89,7049583,002422
2025-10-23,35.8,35.88,34.49,34.8,10386870,002422
2025-10-24,34.82,34.94,34.5,34.64,6112146,002422
2025-10-27,34.9,34.97,34.5,34.71,10241572,002422
2025-10-28,34.51,34.98,34.33,34.85,9324657,002422
2025-10-29,34.66,34.79,33.93,34.67,11255258,002422
2025-10-30,34.55,34.67,34.01,34.25,11290373,002422
2025-10-31,33.3,35.2,32.87,35.0,23190478,002422
2025-11-03,34.88,35.1,34.21,34.8,15345311,002422
2025-11-04,34.8,34.8,33.8,33.96,9022056,002422
2025-11-05,33.63,34.04,33.27,33.72,11063423,002422
2025-11-06,33.36,33.68,33.14,33.35,10149209,002422
2025-11-07,33.28,33.46,32.31,32.38,13746439,002422
2025-11-10,32.41,32.99,31.82,32.92,11905283,002422
2025-11-11,32.95,33.01,32.11,32.33,9616254,002422
2025-11-12,32.43,33.5,32.33,33.13,15334464,002422
2025-11-13,33.28,34.98,33.14,34.59,19021672,002422
2025-11-14,34.35,35.08,34.31,34.61,11310664,002422
2025-11-17,34.43,34.52,33.06,33.36,11260842,002422
2025-11-18,33.31,34.11,33.15,33.97,8267500,002422
2025-11-19,33.8,33.89,33.3,33.4,4697637,002422
2025-11-20,33.51,33.58,32.79,32.86,9006407,002422
2025-11-21,32.8,33.15,31.92,32.0,8023463,002422
2025-11-24,32.2,33.38,32.11,33.28,11858154,002422
2025-11-25,33.28,33.92,33.0,33.35,7783312,002422
2025-11-26,33.41,34.89,33.37,34.59,13342702,002422
2025-11-27,34.6,34.7,34.1,34.46,6623583,002422
2025-11-28,34.47,34.71,34.1,34.42,5132072,002422
2025-12-01,34.42,34.57,33.93,34.4,6767058,002422
2025-12-02,34.39,34.4,33.95,34.01,4390845,002422
2025-12-03,34.09,34.52,33.9,34.0,5855700,002422
2025-12-04,34.03,34.69,33.96,34.1,9394788,002422
2025-12-05,34.29,34.35,33.24,33.73,8016810,002422
2025-12-08,33.87,33.95,32.93,33.0,10460804,002422
2025-12-09,32.91,33.46,32.22,32.45,12071790,002422
2025-12-10,32.39,32.71,31.61,32.51,12263500,002422
2025-12-11,32.52,32.66,31.8,31.99,13306748,002422
2025-12-12,32.0,32.1,30.99,31.15,25685510,002422
2025-12-15,31.02,31.29,30.9,31.07,8879852,002422
2025-12-16,31.0,31.09,30.58,30.58,6129229,002422
2025-12-17,30.76,31.28,30.52,31.15,8868674,002422
2025-12-18,31.1,31.29,30.87,31.02,5936699,002422
2025-12-19,30.99,31.9,30.93,31.69,9903577,002422
2025-12-22,31.66,32.16,31.41,31.47,8397569,002422
2025-12-23,31.44,32.0,30.94,31.0,12790306,002422
2025-12-24,31.01,31.17,30.52,30.66,9444265,002422
2025-12-25,30.71,30.93,30.35,30.48,11236256,002422
2025-12-26,30.48,30.57,28.99,29.28,31566606,002422
2025-12-29,29.29,29.37,28.7,28.97,22740742,002422
2025-12-30,28.82,28.96,28.14,28.83,24810512,002422
2025-12-31,28.71,29.45,28.62,29.35,16615176,002422
2026-01-05,29.4,30.6,29.07,30.18,26452152,002422
2026-01-06,30.43,30.75,29.94,30.6,16301811,002422
2026-01-07,30.65,31.68,30.61,31.5,18234734,002422
2026-01-08,31.61,33.67,31.52,33.45,31591199,002422
2026-01-09,33.15,33.92,32.95,33.84,17202505,002422
2026-01-12,33.84,34.06,32.79,33.95,26265993,002422
2026-01-13,33.95,34.29,33.32,33.93,15369891,002422
2026-01-14,33.91,34.11,32.97,33.19,18005547,002422
2026-01-15,33.19,33.4,32.56,32.7,15391116,002422
2026-01-16,32.71,32.9,31.8,32.02,13883852,002422
2026-01-19,32.05,32.83,32.0,32.52,12759152,002422
2026-01-20,32.5,32.98,32.28,32.65,10499800,002422
2026-01-21,32.6,32.66,32.17,32.25,11350461,002422
2026-01-22,32.32,32.95,31.5,31.8,13861823,002422
2026-01-23,31.8,32.67,31.55,32.19,14776224,002422
2026-01-26,32.19,32.69,30.89,32.1,24214956,002422
2026-01-27,32.12,32.15,31.26,31.41,14059739,002422
2026-01-28,31.36,31.64,31.11,31.18,12230467,002422
2026-01-29,31.06,31.58,30.84,31.34,12778622,002422
2026-01-30,31.33,31.99,30.81,30.95,9930514,002422
2026-02-02,30.86,31.3,30.1,30.14,8811782,002422
2026-02-03,30.36,30.48,30.01,30.4,7772718,002422
2026-02-04,30.36,31.17,30.16,31.1,9160999,002422
2026-02-05,30.98,31.7,30.72,31.48,9820649,002422
2026-02-06,31.41,32.98,31.38,32.2,15324238,002422
2026-02-09,32.21,32.5,31.77,31.91,9090942,002422
2026-02-10,31.91,32.85,31.67,32.04,12197530,002422
2026-02-11,31.91,32.47,31.86,32.05,6404400,002422
2026-02-12,32.0,32.2,31.41,31.76,9524136,002422
2026-02-13,31.86,32.45,31.5,31.56,7564881,002422
2026-02-24,31.75,32.0,30.86,31.0,8438710,002422
2026-02-25,31.05,31.42,30.92,31.02,7507388,002422
2026-02-26,31.19,31.33,30.04,30.48,18338587,002422
